"","Country","Code","Year","SDG_main","Value"
"89","Albania","ALB",2004,"14_b",50
"90","Albania","ALB",2005,"14_b",50
"91","Albania","ALB",2006,"14_b",50
"92","Albania","ALB",2007,"14_b",50
"93","Albania","ALB",2008,"14_b",50
"94","Albania","ALB",2009,"14_b",50
"95","Albania","ALB",2010,"14_b",50
"96","Albania","ALB",2011,"14_b",50
"97","Albania","ALB",2012,"14_b",50
"98","Albania","ALB",2013,"14_b",50
"99","Albania","ALB",2014,"14_b",50
"100","Albania","ALB",2015,"14_b",50
"101","Albania","ALB",2016,"14_b",50
"102","Albania","ALB",2017,"14_b",50
"103","Albania","ALB",2018,"14_b",50
"104","Albania","ALB",2019,"14_b",75
"105","Albania","ALB",2020,"14_b",100
"106","Argentina","ARG",2000,"14_1",60.1257018664569
"107","Argentina","ARG",2001,"14_1",58.3688501447421
"108","Argentina","ARG",2002,"14_1",57.0880485669759
"109","Argentina","ARG",2003,"14_1",53.4609998511779
"110","Argentina","ARG",2004,"14_1",57.7907892556618
"111","Argentina","ARG",2005,"14_1",58.7315550163219
"112","Argentina","ARG",2006,"14_1",59.3379522234944
"113","Argentina","ARG",2007,"14_1",58.7258877527035
"114","Argentina","ARG",2008,"14_1",57.388413538753
"115","Argentina","ARG",2009,"14_1",58.2668393996103
"116","Argentina","ARG",2010,"14_1",57.2127283665815
"117","Argentina","ARG",2011,"14_1",56.736678222633
"118","Argentina","ARG",2012,"14_1",56.0509393248024
"119","Argentina","ARG",2013,"14_1",58.4481918354002
"120","Argentina","ARG",2014,"14_1",56.7310109590146
"121","Argentina","ARG",2015,"14_1",59.1679343149414
"122","Argentina","ARG",2016,"14_1",65.3763105338102
"123","Argentina","ARG",2017,"14_1",58.21584212164
"124","Argentina","ARG",2018,"14_1",58.6690314526666
"125","Argentina","ARG",2019,"14_1",57.7622692737171
"126","Argentina","ARG",2020,"14_1",57.7622692737171
"127","Argentina","ARG",2000,"14_2",0
"128","Argentina","ARG",2001,"14_2",0
"129","Argentina","ARG",2002,"14_2",0
"130","Argentina","ARG",2003,"14_2",0
"131","Argentina","ARG",2004,"14_2",0
"132","Argentina","ARG",2005,"14_2",0
"133","Argentina","ARG",2006,"14_2",0
"134","Argentina","ARG",2007,"14_2",0
"135","Argentina","ARG",2008,"14_2",0
"136","Argentina","ARG",2009,"14_2",0
"137","Argentina","ARG",2010,"14_2",0
"138","Argentina","ARG",2011,"14_2",0
"139","Argentina","ARG",2012,"14_2",0
"140","Argentina","ARG",2013,"14_2",0
"141","Argentina","ARG",2014,"14_2",0
"142","Argentina","ARG",2015,"14_2",0
"143","Argentina","ARG",2016,"14_2",0
"144","Argentina","ARG",2017,"14_2",0
"145","Argentina","ARG",2018,"14_2",0
"146","Argentina","ARG",2019,"14_2",0
"147","Argentina","ARG",2020,"14_2",0
"148","Argentina","ARG",2000,"14_5",28.20771
"149","Argentina","ARG",2001,"14_5",31.22474
"150","Argentina","ARG",2002,"14_5",31.23497
"151","Argentina","ARG",2003,"14_5",31.23497
"152","Argentina","ARG",2004,"14_5",33.89184
"153","Argentina","ARG",2005,"14_5",36.31643
"154","Argentina","ARG",2006,"14_5",36.31643
"155","Argentina","ARG",2007,"14_5",36.31643
"156","Argentina","ARG",2008,"14_5",36.31643
"157","Argentina","ARG",2009,"14_5",38.09875
"158","Argentina","ARG",2010,"14_5",38.09875
"159","Argentina","ARG",2011,"14_5",38.09875
"160","Argentina","ARG",2012,"14_5",38.37897
"161","Argentina","ARG",2013,"14_5",38.37897
"162","Argentina","ARG",2014,"14_5",38.37897
"163","Argentina","ARG",2015,"14_5",38.37897
"164","Argentina","ARG",2016,"14_5",40.52593
"165","Argentina","ARG",2017,"14_5",40.52593
"166","Argentina","ARG",2018,"14_5",40.52593
"167","Argentina","ARG",2019,"14_5",40.52593
"168","Argentina","ARG",2020,"14_5",40.52593
"169","Argentina","ARG",2000,"14_6",50
"170","Argentina","ARG",2001,"14_6",50
"171","Argentina","ARG",2002,"14_6",50
"172","Argentina","ARG",2003,"14_6",50
"173","Argentina","ARG",2004,"14_6",50
"174","Argentina","ARG",2005,"14_6",50
"175","Argentina","ARG",2006,"14_6",50
"176","Argentina","ARG",2007,"14_6",50
"177","Argentina","ARG",2008,"14_6",50
"178","Argentina","ARG",2009,"14_6",50
"179","Argentina","ARG",2010,"14_6",50
"180","Argentina","ARG",2011,"14_6",50
"181","Argentina","ARG",2012,"14_6",50
"182","Argentina","ARG",2013,"14_6",50
"183","Argentina","ARG",2014,"14_6",50
"184","Argentina","ARG",2015,"14_6",50
"185","Argentina","ARG",2016,"14_6",50
"186","Argentina","ARG",2017,"14_6",50
"187","Argentina","ARG",2018,"14_6",50
"188","Argentina","ARG",2019,"14_6",75
"189","Argentina","ARG",2020,"14_6",100
"190","Argentina","ARG",2000,"14_7",0.598745603119949
"191","Argentina","ARG",2001,"14_7",0.598745603119949
"192","Argentina","ARG",2002,"14_7",0.598745603119949
"193","Argentina","ARG",2003,"14_7",0.598745603119949
"194","Argentina","ARG",2004,"14_7",0.598745603119949
"195","Argentina","ARG",2005,"14_7",0.598745603119949
"196","Argentina","ARG",2006,"14_7",0.598745603119949
"197","Argentina","ARG",2007,"14_7",0.598745603119949
"198","Argentina","ARG",2008,"14_7",0.598745603119949
"199","Argentina","ARG",2009,"14_7",0.598745603119949
"200","Argentina","ARG",2010,"14_7",0.598745603119949
"201","Argentina","ARG",2011,"14_7",0.598745603119949
"202","Argentina","ARG",2012,"14_7",0.849071861232298
"203","Argentina","ARG",2013,"14_7",0.93624933532933
"204","Argentina","ARG",2014,"14_7",0.852648760992276
"205","Argentina","ARG",2015,"14_7",0.769048186655222
"206","Argentina","ARG",2016,"14_7",0.836949273845959
"207","Argentina","ARG",2017,"14_7",0.963000609583396
"208","Argentina","ARG",2018,"14_7",1.21663766833247
"209","Argentina","ARG",2019,"14_7",1.69952767153947
"210","Argentina","ARG",2020,"14_7",1.69952767153947
"211","Argentina","ARG",2020,"14_b",50
"212","Antigua and Barbuda","ATG",2000,"14_1",98.6330560152336
"213","Antigua and Barbuda","ATG",2001,"14_1",96.8308661845714
"214","Antigua and Barbuda","ATG",2002,"14_1",96.6268446943078
"215","Antigua and Barbuda","ATG",2003,"14_1",81.8692902319044
"216","Antigua and Barbuda","ATG",2004,"14_1",90.8008976945572
"217","Antigua and Barbuda","ATG",2005,"14_1",99.9705302291841
"218","Antigua and Barbuda","ATG",2006,"14_1",99.981864756421
"219","Antigua and Barbuda","ATG",2007,"14_1",80.7925101444019
"220","Antigua and Barbuda","ATG",2008,"14_1",99.9705302291841
"221","Antigua and Barbuda","ATG",2009,"14_1",85.4169972570444
"222","Antigua and Barbuda","ATG",2010,"14_1",88.998707863895
"223","Antigua and Barbuda","ATG",2011,"14_1",94.4846190465396
"224","Antigua and Barbuda","ATG",2012,"14_1",99.9705302291841
"225","Antigua and Barbuda","ATG",2013,"14_1",97.9529843810215
"226","Antigua and Barbuda","ATG",2014,"14_1",98.5763833790493
"227","Antigua and Barbuda","ATG",2015,"14_1",97.8736426903634
"228","Antigua and Barbuda","ATG",2016,"14_1",98.9730918323397
"229","Antigua and Barbuda","ATG",2017,"14_1",98.4970416883912
"230","Antigua and Barbuda","ATG",2018,"14_1",99.9591957019473
"231","Antigua and Barbuda","ATG",2019,"14_1",97.8623081631265
"232","Antigua and Barbuda","ATG",2020,"14_1",97.8623081631265
"233","Antigua and Barbuda","ATG",2000,"14_2",0
"234","Antigua and Barbuda","ATG",2001,"14_2",0
"235","Antigua and Barbuda","ATG",2002,"14_2",0
"236","Antigua and Barbuda","ATG",2003,"14_2",0
"237","Antigua and Barbuda","ATG",2004,"14_2",0
"238","Antigua and Barbuda","ATG",2005,"14_2",0
"239","Antigua and Barbuda","ATG",2006,"14_2",0
"240","Antigua and Barbuda","ATG",2007,"14_2",0
"241","Antigua and Barbuda","ATG",2008,"14_2",0
"242","Antigua and Barbuda","ATG",2009,"14_2",0
"243","Antigua and Barbuda","ATG",2010,"14_2",0
"244","Antigua and Barbuda","ATG",2011,"14_2",0
"245","Antigua and Barbuda","ATG",2012,"14_2",0
"246","Antigua and Barbuda","ATG",2013,"14_2",0
"247","Antigua and Barbuda","ATG",2014,"14_2",0
"248","Antigua and Barbuda","ATG",2015,"14_2",0
"249","Antigua and Barbuda","ATG",2016,"14_2",0
"250","Antigua and Barbuda","ATG",2017,"14_2",0
"251","Antigua and Barbuda","ATG",2018,"14_2",0
"252","Antigua and Barbuda","ATG",2019,"14_2",0
"253","Antigua and Barbuda","ATG",2020,"14_2",0
"254","Antigua and Barbuda","ATG",2000,"14_5",0
"255","Antigua and Barbuda","ATG",2001,"14_5",0
"256","Antigua and Barbuda","ATG",2002,"14_5",0
"257","Antigua and Barbuda","ATG",2003,"14_5",0
"258","Antigua and Barbuda","ATG",2004,"14_5",0
"259","Antigua and Barbuda","ATG",2005,"14_5",19.07045
"260","Antigua and Barbuda","ATG",2006,"14_5",19.07045
"261","Antigua and Barbuda","ATG",2007,"14_5",19.07045
"262","Antigua and Barbuda","ATG",2008,"14_5",19.07045
"263","Antigua and Barbuda","ATG",2009,"14_5",19.07045
"264","Antigua and Barbuda","ATG",2010,"14_5",19.07045
"265","Antigua and Barbuda","ATG",2011,"14_5",19.07045
"266","Antigua and Barbuda","ATG",2012,"14_5",19.07045
"267","Antigua and Barbuda","ATG",2013,"14_5",19.07045
"268","Antigua and Barbuda","ATG",2014,"14_5",19.07045
"269","Antigua and Barbuda","ATG",2015,"14_5",19.07045
"270","Antigua and Barbuda","ATG",2016,"14_5",19.07045
"271","Antigua and Barbuda","ATG",2017,"14_5",19.07045
"272","Antigua and Barbuda","ATG",2018,"14_5",19.07045
"273","Antigua and Barbuda","ATG",2019,"14_5",19.07045
"274","Antigua and Barbuda","ATG",2020,"14_5",19.07045
"275","Antigua and Barbuda","ATG",2000,"14_6",50
"276","Antigua and Barbuda","ATG",2001,"14_6",50
"277","Antigua and Barbuda","ATG",2002,"14_6",50
"278","Antigua and Barbuda","ATG",2003,"14_6",50
"279","Antigua and Barbuda","ATG",2004,"14_6",50
"280","Antigua and Barbuda","ATG",2005,"14_6",50
"281","Antigua and Barbuda","ATG",2006,"14_6",50
"282","Antigua and Barbuda","ATG",2007,"14_6",50
"283","Antigua and Barbuda","ATG",2008,"14_6",50
"284","Antigua and Barbuda","ATG",2009,"14_6",50
"285","Antigua and Barbuda","ATG",2010,"14_6",50
"286","Antigua and Barbuda","ATG",2011,"14_6",50
"287","Antigua and Barbuda","ATG",2012,"14_6",50
"288","Antigua and Barbuda","ATG",2013,"14_6",50
"289","Antigua and Barbuda","ATG",2014,"14_6",50
"290","Antigua and Barbuda","ATG",2015,"14_6",50
"291","Antigua and Barbuda","ATG",2016,"14_6",50
"292","Antigua and Barbuda","ATG",2017,"14_6",50
"293","Antigua and Barbuda","ATG",2018,"14_6",50
"294","Antigua and Barbuda","ATG",2019,"14_6",50
"295","Antigua and Barbuda","ATG",2020,"14_6",50
"296","Antigua and Barbuda","ATG",2000,"14_7",4.99424554500079
"297","Antigua and Barbuda","ATG",2001,"14_7",4.99424554500079
"298","Antigua and Barbuda","ATG",2002,"14_7",4.99424554500079
"299","Antigua and Barbuda","ATG",2003,"14_7",4.99424554500079
"300","Antigua and Barbuda","ATG",2004,"14_7",4.99424554500079
"301","Antigua and Barbuda","ATG",2005,"14_7",4.99424554500079
"302","Antigua and Barbuda","ATG",2006,"14_7",4.99424554500079
"303","Antigua and Barbuda","ATG",2007,"14_7",4.99424554500079
"304","Antigua and Barbuda","ATG",2008,"14_7",4.99424554500079
"305","Antigua and Barbuda","ATG",2009,"14_7",4.99424554500079
"306","Antigua and Barbuda","ATG",2010,"14_7",4.99424554500079
"307","Antigua and Barbuda","ATG",2011,"14_7",4.99424554500079
"308","Antigua and Barbuda","ATG",2012,"14_7",4.98373791558977
"309","Antigua and Barbuda","ATG",2013,"14_7",4.96045225730317
"310","Antigua and Barbuda","ATG",2014,"14_7",4.61428720640269
"311","Antigua and Barbuda","ATG",2015,"14_7",4.26812215550222
"312","Antigua and Barbuda","ATG",2016,"14_7",4.29760958968748
"313","Antigua and Barbuda","ATG",2017,"14_7",4.39799641922326
"314","Antigua and Barbuda","ATG",2018,"14_7",4.56928264410954
"315","Antigua and Barbuda","ATG",2019,"14_7",4.81146826434633
"316","Antigua and Barbuda","ATG",2020,"14_7",4.81146826434633
"317","Antigua and Barbuda","ATG",2000,"14_b",100
"318","Antigua and Barbuda","ATG",2001,"14_b",100
"319","Antigua and Barbuda","ATG",2002,"14_b",100
"320","Antigua and Barbuda","ATG",2003,"14_b",100
"321","Antigua and Barbuda","ATG",2004,"14_b",100
"322","Antigua and Barbuda","ATG",2005,"14_b",100
"323","Antigua and Barbuda","ATG",2006,"14_b",100
"324","Antigua and Barbuda","ATG",2007,"14_b",100
"325","Antigua and Barbuda","ATG",2008,"14_b",100
"326","Antigua and Barbuda","ATG",2009,"14_b",100
"327","Antigua and Barbuda","ATG",2010,"14_b",100
"328","Antigua and Barbuda","ATG",2011,"14_b",100
"329","Antigua and Barbuda","ATG",2012,"14_b",100
"330","Antigua and Barbuda","ATG",2013,"14_b",100
"331","Antigua and Barbuda","ATG",2014,"14_b",100
"332","Antigua and Barbuda","ATG",2015,"14_b",100
"333","Antigua and Barbuda","ATG",2016,"14_b",100
"334","Antigua and Barbuda","ATG",2017,"14_b",100
"335","Antigua and Barbuda","ATG",2018,"14_b",100
"336","Antigua and Barbuda","ATG",2019,"14_b",100
"337","Antigua and Barbuda","ATG",2020,"14_b",100
"338","Australia","AUS",2000,"14_1",93.1482665174391
"339","Australia","AUS",2001,"14_1",92.8592360728989
"340","Australia","AUS",2002,"14_1",93.0235867178335
"341","Australia","AUS",2003,"14_1",91.8447958851991
"342","Australia","AUS",2004,"14_1",92.3265132927661
"343","Australia","AUS",2005,"14_1",92.8195652275699
"344","Australia","AUS",2006,"14_1",92.5985419464509
"345","Australia","AUS",2007,"14_1",92.6325455281615
"346","Australia","AUS",2008,"14_1",92.9442450271754
"347","Australia","AUS",2009,"14_1",92.6892181643458
"348","Australia","AUS",2010,"14_1",92.9329104999385
"349","Australia","AUS",2011,"14_1",92.978248608886
"350","Australia","AUS",2012,"14_1",92.8762378637542
"351","Australia","AUS",2013,"14_1",92.8252324911883
"352","Australia","AUS",2014,"14_1",92.7855616458592
"353","Australia","AUS",2015,"14_1",92.8252324911883
"354","Australia","AUS",2016,"14_1",87.0780303053646
"355","Australia","AUS",2017,"14_1",73.6865360846882
"356","Australia","AUS",2018,"14_1",75.6520469793173
"357","Australia","AUS",2019,"14_1",75.0286479812895
"358","Australia","AUS",2020,"14_1",75.0286479812895
"359","Australia","AUS",2000,"14_2",0
"360","Australia","AUS",2001,"14_2",0
"361","Australia","AUS",2002,"14_2",0
"362","Australia","AUS",2003,"14_2",0
"363","Australia","AUS",2004,"14_2",0
"364","Australia","AUS",2005,"14_2",0
"365","Australia","AUS",2006,"14_2",0
"366","Australia","AUS",2007,"14_2",0
"367","Australia","AUS",2008,"14_2",0
"368","Australia","AUS",2009,"14_2",0
"369","Australia","AUS",2010,"14_2",0
"370","Australia","AUS",2011,"14_2",0
"371","Australia","AUS",2012,"14_2",0
"372","Australia","AUS",2013,"14_2",0
"373","Australia","AUS",2014,"14_2",0
"374","Australia","AUS",2015,"14_2",0
"375","Australia","AUS",2016,"14_2",0
"376","Australia","AUS",2017,"14_2",0
"377","Australia","AUS",2018,"14_2",0
"378","Australia","AUS",2019,"14_2",0
"379","Australia","AUS",2020,"14_2",0
"380","Australia","AUS",2000,"14_5",42.91707
"381","Australia","AUS",2001,"14_5",43.10002
"382","Australia","AUS",2002,"14_5",44.75936
"383","Australia","AUS",2003,"14_5",45.06939
"384","Australia","AUS",2004,"14_5",45.19366
"385","Australia","AUS",2005,"14_5",45.6799
"386","Australia","AUS",2006,"14_5",46.70083
"387","Australia","AUS",2007,"14_5",48.0066
"388","Australia","AUS",2008,"14_5",48.85727
"389","Australia","AUS",2009,"14_5",53.22838
"390","Australia","AUS",2010,"14_5",53.78497
"391","Australia","AUS",2011,"14_5",56.04374
"392","Australia","AUS",2012,"14_5",58.78327
"393","Australia","AUS",2013,"14_5",61.54753
"394","Australia","AUS",2014,"14_5",61.65595
"395","Australia","AUS",2015,"14_5",61.95553
"396","Australia","AUS",2016,"14_5",63.16105
"397","Australia","AUS",2017,"14_5",63.16105
"398","Australia","AUS",2018,"14_5",63.16195
"399","Australia","AUS",2019,"14_5",63.16195
"400","Australia","AUS",2020,"14_5",63.16195
"401","Australia","AUS",2000,"14_6",100
"402","Australia","AUS",2001,"14_6",100
"403","Australia","AUS",2002,"14_6",100
"404","Australia","AUS",2003,"14_6",100
"405","Australia","AUS",2004,"14_6",100
"406","Australia","AUS",2005,"14_6",100
"407","Australia","AUS",2006,"14_6",100
"408","Australia","AUS",2007,"14_6",100
"409","Australia","AUS",2008,"14_6",100
"410","Australia","AUS",2009,"14_6",100
"411","Australia","AUS",2010,"14_6",100
"412","Australia","AUS",2011,"14_6",100
"413","Australia","AUS",2012,"14_6",100
"414","Australia","AUS",2013,"14_6",100
"415","Australia","AUS",2014,"14_6",100
"416","Australia","AUS",2015,"14_6",100
"417","Australia","AUS",2016,"14_6",100
"418","Australia","AUS",2017,"14_6",100
"419","Australia","AUS",2018,"14_6",100
"420","Australia","AUS",2019,"14_6",100
"421","Australia","AUS",2020,"14_6",100
"422","Belgium","BEL",2000,"14_1",57.7914091132973
"423","Belgium","BEL",2001,"14_1",34.8446587222561
"424","Belgium","BEL",2002,"14_1",52.8382207107856
"425","Belgium","BEL",2003,"14_1",48.2307353889984
"426","Belgium","BEL",2004,"14_1",57.7914091132973
"427","Belgium","BEL",2005,"14_1",46.0431716322827
"428","Belgium","BEL",2006,"14_1",34.5216246960053
"429","Belgium","BEL",2007,"14_1",54.6800813867768
"430","Belgium","BEL",2008,"14_1",52.4358449938768
"431","Belgium","BEL",2009,"14_1",52.6058629024297
"432","Belgium","BEL",2010,"14_1",56.7542998711238
"433","Belgium","BEL",2011,"14_1",54.6800813867768
"434","Belgium","BEL",2012,"14_1",56.0628937096748
"435","Belgium","BEL",2013,"14_1",42.5861408250376
"436","Belgium","BEL",2014,"14_1",55.7171906289503
"437","Belgium","BEL",2015,"14_1",41.3223410381268
"438","Belgium","BEL",2016,"14_1",63.0349012962936
"439","Belgium","BEL",2017,"14_1",65.0908199056214
"440","Belgium","BEL",2018,"14_1",78.6475847808223
"441","Belgium","BEL",2019,"14_1",67.8433918544662
"442","Belgium","BEL",2020,"14_1",67.8433918544662
"443","Belgium","BEL",2000,"14_2",0
"444","Belgium","BEL",2001,"14_2",0
"445","Belgium","BEL",2002,"14_2",0
"446","Belgium","BEL",2003,"14_2",0
"447","Belgium","BEL",2004,"14_2",0
"448","Belgium","BEL",2005,"14_2",0
"449","Belgium","BEL",2006,"14_2",0
"450","Belgium","BEL",2007,"14_2",0
"451","Belgium","BEL",2008,"14_2",0
"452","Belgium","BEL",2009,"14_2",0
"453","Belgium","BEL",2010,"14_2",0
"454","Belgium","BEL",2011,"14_2",0
"455","Belgium","BEL",2012,"14_2",0
"456","Belgium","BEL",2013,"14_2",0
"457","Belgium","BEL",2014,"14_2",0
"458","Belgium","BEL",2015,"14_2",0
"459","Belgium","BEL",2016,"14_2",0
"460","Belgium","BEL",2017,"14_2",0
"461","Belgium","BEL",2018,"14_2",0
"462","Belgium","BEL",2019,"14_2",0
"463","Belgium","BEL",2020,"14_2",0
"464","Belgium","BEL",2000,"14_5",80.79487
"465","Belgium","BEL",2001,"14_5",80.79487
"466","Belgium","BEL",2002,"14_5",82.00182
"467","Belgium","BEL",2003,"14_5",82.65622
"468","Belgium","BEL",2004,"14_5",82.65622
"469","Belgium","BEL",2005,"14_5",91.6602
"470","Belgium","BEL",2006,"14_5",91.6602
"471","Belgium","BEL",2007,"14_5",91.66264
"472","Belgium","BEL",2008,"14_5",91.66264
"473","Belgium","BEL",2009,"14_5",91.66264
"474","Belgium","BEL",2010,"14_5",91.66264
"475","Belgium","BEL",2011,"14_5",91.66264
"476","Belgium","BEL",2012,"14_5",91.66425
"477","Belgium","BEL",2013,"14_5",91.66425
"478","Belgium","BEL",2014,"14_5",91.66425
"479","Belgium","BEL",2015,"14_5",91.66425
"480","Belgium","BEL",2016,"14_5",91.66425
"481","Belgium","BEL",2017,"14_5",91.66425
"482","Belgium","BEL",2018,"14_5",91.66425
"483","Belgium","BEL",2019,"14_5",91.66425
"484","Belgium","BEL",2020,"14_5",91.66425
"485","Belgium","BEL",2000,"14_6",100
"486","Belgium","BEL",2001,"14_6",100
"487","Belgium","BEL",2002,"14_6",100
"488","Belgium","BEL",2003,"14_6",100
"489","Belgium","BEL",2004,"14_6",100
"490","Belgium","BEL",2005,"14_6",100
"491","Belgium","BEL",2006,"14_6",100
"492","Belgium","BEL",2007,"14_6",100
"493","Belgium","BEL",2008,"14_6",100
"494","Belgium","BEL",2009,"14_6",100
"495","Belgium","BEL",2010,"14_6",100
"496","Belgium","BEL",2011,"14_6",100
"497","Belgium","BEL",2012,"14_6",100
"498","Belgium","BEL",2013,"14_6",100
"499","Belgium","BEL",2014,"14_6",100
"500","Belgium","BEL",2015,"14_6",100
"501","Belgium","BEL",2016,"14_6",100
"502","Belgium","BEL",2017,"14_6",100
"503","Belgium","BEL",2018,"14_6",100
"504","Belgium","BEL",2019,"14_6",100
"505","Belgium","BEL",2020,"14_6",100
"506","Belgium","BEL",2000,"14_7",0.0799945315745297
"507","Belgium","BEL",2001,"14_7",0.0799945315745297
"508","Belgium","BEL",2002,"14_7",0.0799945315745297
"509","Belgium","BEL",2003,"14_7",0.0799945315745297
"510","Belgium","BEL",2004,"14_7",0.0799945315745297
"511","Belgium","BEL",2005,"14_7",0.0799945315745297
"512","Belgium","BEL",2006,"14_7",0.0799945315745297
"513","Belgium","BEL",2007,"14_7",0.0799945315745297
"514","Belgium","BEL",2008,"14_7",0.0799945315745297
"515","Belgium","BEL",2009,"14_7",0.0799945315745297
"516","Belgium","BEL",2010,"14_7",0.0799945315745297
"517","Belgium","BEL",2011,"14_7",0.0799945315745297
"518","Belgium","BEL",2012,"14_7",0.0698073956974306
"519","Belgium","BEL",2013,"14_7",0.0663426680789445
"520","Belgium","BEL",2014,"14_7",0.0675557643746206
"521","Belgium","BEL",2015,"14_7",0.0690556326859544
"522","Belgium","BEL",2016,"14_7",0.0707430160049982
"523","Belgium","BEL",2017,"14_7",0.0724303993240421
"524","Belgium","BEL",2018,"14_7",0.0679896150897904
"525","Belgium","BEL",2019,"14_7",0.0539774878365459
"526","Belgium","BEL",2020,"14_7",0.0539774878365459
"527","Belgium","BEL",2000,"14_a",4.50305509576101
"528","Belgium","BEL",2001,"14_a",4.50305509576101
"529","Belgium","BEL",2002,"14_a",4.50305509576101
"530","Belgium","BEL",2003,"14_a",4.50305509576101
"531","Belgium","BEL",2004,"14_a",4.50305509576101
"532","Belgium","BEL",2005,"14_a",4.50305509576101
"533","Belgium","BEL",2006,"14_a",4.50305509576101
"534","Belgium","BEL",2007,"14_a",4.50305509576101
"535","Belgium","BEL",2008,"14_a",4.50305509576101
"536","Belgium","BEL",2009,"14_a",4.50305509576101
"537","Belgium","BEL",2010,"14_a",4.50305509576101
"538","Belgium","BEL",2011,"14_a",4.50305509576101
"539","Belgium","BEL",2012,"14_a",4.50305509576101
"540","Belgium","BEL",2013,"14_a",4.50305509576101
"541","Belgium","BEL",2014,"14_a",4.26230207901234
"542","Belgium","BEL",2015,"14_a",3.50509716151526
"543","Belgium","BEL",2016,"14_a",3.26114299662145
