"","Country","Code","Year","SDG","Value"
"63","Antigua and Barbuda","ATG",2020,"14",45.2907044045788
"64","Australia","AUS",2000,"14",59.0163341293598
"65","Australia","AUS",2001,"14",58.9898140182247
"66","Australia","AUS",2002,"14",59.4457366794584
"67","Australia","AUS",2003,"14",59.2285464712998
"68","Australia","AUS",2004,"14",59.3800433231915
"69","Australia","AUS",2005,"14",59.6248663068925
"70","Australia","AUS",2006,"14",59.8248429866127
"71","Australia","AUS",2007,"14",60.1597863820404
"72","Australia","AUS",2008,"14",60.4503787567939
"73","Australia","AUS",2009,"14",61.4793995410865
"74","Australia","AUS",2010,"14",61.6794701249846
"75","Australia","AUS",2011,"14",62.2554971522215
"76","Australia","AUS",2012,"14",62.9148769659385
"77","Australia","AUS",2013,"14",63.5931906227971
"78","Australia","AUS",2014,"14",63.6103779114648
"79","Australia","AUS",2015,"14",63.6951906227971
"80","Australia","AUS",2016,"14",62.5597700763412
"81","Australia","AUS",2017,"14",59.211896521172
"82","Australia","AUS",2018,"14",59.7034992448293
"83","Australia","AUS",2019,"14",59.5476494953224
"84","Australia","AUS",2020,"14",59.5476494953224
"85","Belgium","BEL",2000,"14",45.4527612486618
"86","Belgium","BEL",2001,"14",42.1746540499417
"87","Belgium","BEL",2002,"14",44.9175843340173
"88","Belgium","BEL",2003,"14",44.3528578594763
"89","Belgium","BEL",2004,"14",45.718668391519
"90","Belgium","BEL",2005,"14",45.3266316085169
"91","Belgium","BEL",2006,"14",43.6806963319058
"92","Belgium","BEL",2007,"14",46.5608244305875
"93","Belgium","BEL",2008,"14",46.2402192316018
"94","Belgium","BEL",2009,"14",46.2645075042522
"95","Belgium","BEL",2010,"14",46.8571413569228
"96","Belgium","BEL",2011,"14",46.5608244305875
"97","Belgium","BEL",2012,"14",46.757143743019
"98","Belgium","BEL",2013,"14",44.8313983698397
"99","Belgium","BEL",2014,"14",46.6730426389053
"100","Belgium","BEL",2015,"14",44.5086776903326
"101","Belgium","BEL",2016,"14",47.5758624727029
"102","Belgium","BEL",2017,"14",47.8423868277188
"103","Belgium","BEL",2018,"14",49.7784331264283
"104","Belgium","BEL",2019,"14",49.1258324044841
"105","Belgium","BEL",2020,"14",50.0186895473413
"106","Benin","BEN",2000,"14",45.6106787607932
"107","Benin","BEN",2001,"14",45.5313370701351
"108","Benin","BEN",2002,"14",45.0496196625682
"109","Benin","BEN",2003,"14",45.3310937556171
"110","Benin","BEN",2004,"14",45.8279238661665
"111","Benin","BEN",2005,"14",45.4916662248061
"112","Benin","BEN",2006,"14",44.3846607313386
"113","Benin","BEN",2007,"14",45.582342442701
"114","Benin","BEN",2008,"14",44.7983709754843
"115","Benin","BEN",2009,"14",45.9393800506624
"116","Benin","BEN",2010,"14",43.8160452816223
"117","Benin","BEN",2011,"14",45.8090329874384
"118","Benin","BEN",2012,"14",45.4075217586908
"119","Benin","BEN",2013,"14",46.0373845913348
"120","Benin","BEN",2014,"14",45.8709172268711
"121","Benin","BEN",2015,"14",45.954842900595
"122","Benin","BEN",2016,"14",45.5406796886916
"123","Benin","BEN",2017,"14",45.8387026048381
"124","Benin","BEN",2018,"14",45.1220439466003
"125","Benin","BEN",2019,"14",47.5275568712912
"126","Benin","BEN",2020,"14",49.6108902046246
"127","Bangladesh","BGD",2000,"14",29.2420113355275
"128","Bangladesh","BGD",2001,"14",29.6621629405722
"129","Bangladesh","BGD",2002,"14",29.4836441365915
"130","Bangladesh","BGD",2003,"14",29.2994580689924
"131","Bangladesh","BGD",2004,"14",29.2182272904615
"132","Bangladesh","BGD",2005,"14",29.0500984697812
"133","Bangladesh","BGD",2006,"14",29.6848319950459
"134","Bangladesh","BGD",2007,"14",29.1152720013932
"135","Bangladesh","BGD",2008,"14",29.4723096093546
"136","Bangladesh","BGD",2009,"14",29.6886101707915
"137","Bangladesh","BGD",2010,"14",29.6102130240698
"138","Bangladesh","BGD",2011,"14",29.5259395425565
"139","Bangladesh","BGD",2012,"14",29.3932702427977
"140","Bangladesh","BGD",2013,"14",29.5922823084384
"141","Bangladesh","BGD",2014,"14",29.5453443068357
"142","Bangladesh","BGD",2015,"14",29.6306424563297
"143","Bangladesh","BGD",2016,"14",29.5939943847877
"144","Bangladesh","BGD",2017,"14",31.5471168276781
"145","Bangladesh","BGD",2018,"14",31.7684856763374
"146","Bangladesh","BGD",2019,"14",35.4831823067998
"147","Bangladesh","BGD",2020,"14",39.6498489734665
"148","Bulgaria","BGR",2000,"14",37.972683663319
"149","Bulgaria","BGR",2001,"14",37.02870705027
"150","Bulgaria","BGR",2002,"14",42.3969468764955
"151","Bulgaria","BGR",2003,"14",42.0471957503293
"152","Bulgaria","BGR",2004,"14",42.6473075133664
"153","Bulgaria","BGR",2005,"14",42.5683984669564
"154","Bulgaria","BGR",2006,"14",42.5198219216555
"155","Bulgaria","BGR",2007,"14",49.7399789786294
"156","Bulgaria","BGR",2008,"14",49.5740091155181
"157","Bulgaria","BGR",2009,"14",49.5294806156589
"158","Bulgaria","BGR",2010,"14",49.5561977155744
"159","Bulgaria","BGR",2011,"14",49.962621477925
"160","Bulgaria","BGR",2012,"14",49.8044999640827
"161","Bulgaria","BGR",2013,"14",49.5847865676438
"162","Bulgaria","BGR",2014,"14",49.8211222925882
"163","Bulgaria","BGR",2015,"14",49.7146710888529
"164","Bulgaria","BGR",2016,"14",49.9867067699774
"165","Bulgaria","BGR",2017,"14",48.4605607735872
"166","Bulgaria","BGR",2018,"14",48.4580334890496
"167","Bulgaria","BGR",2019,"14",49.4079958239175
"168","Bulgaria","BGR",2020,"14",64.6871915524742
"169","Bahamas","BHS",2000,"14",33.2527449437882
"170","Bahamas","BHS",2001,"14",33.1507341986563
"171","Bahamas","BHS",2002,"14",33.803417958183
"172","Bahamas","BHS",2003,"14",33.7648805655777
"173","Bahamas","BHS",2004,"14",33.7580798492355
"174","Bahamas","BHS",2005,"14",33.7864161673277
"175","Bahamas","BHS",2006,"14",33.803417958183
"176","Bahamas","BHS",2007,"14",33.7750816400908
"177","Bahamas","BHS",2008,"14",33.8022845054593
"178","Bahamas","BHS",2009,"14",33.7977694309461
"179","Bahamas","BHS",2010,"14",33.8170145054593
"180","Bahamas","BHS",2011,"14",33.8022796200514
"181","Bahamas","BHS",2012,"14",33.285412588134
"182","Bahamas","BHS",2013,"14",33.0832789535303
"183","Bahamas","BHS",2014,"14",33.0865796281459
"184","Bahamas","BHS",2015,"14",36.8477548648704
"185","Bahamas","BHS",2016,"14",36.8987602374363
"186","Bahamas","BHS",2017,"14",35.7682499581591
"187","Bahamas","BHS",2018,"14",42.2416377592914
"188","Bahamas","BHS",2019,"14",38.1355595804127
"189","Bahamas","BHS",2020,"14",40.6355595804127
"190","Belize","BLZ",2000,"14",45.1181597878168
"191","Belize","BLZ",2001,"14",45.2864711966985
"192","Belize","BLZ",2002,"14",45.4472062947799
"193","Belize","BLZ",2003,"14",45.424805150975
"194","Belize","BLZ",2004,"14",45.3756888662819
"195","Belize","BLZ",2005,"14",45.3361005997467
"196","Belize","BLZ",2006,"14",45.1150856519611
"197","Belize","BLZ",2007,"14",45.4695346281133
"198","Belize","BLZ",2008,"14",45.2929049120054
"199","Belize","BLZ",2009,"14",45.4416199766878
"200","Belize","BLZ",2010,"14",45.2814047878168
"201","Belize","BLZ",2011,"14",44.9775266402941
"202","Belize","BLZ",2012,"14",46.6255627247515
"203","Belize","BLZ",2013,"14",46.7585109473257
"204","Belize","BLZ",2014,"14",46.72437009368
"205","Belize","BLZ",2015,"14",46.5462767328277
"206","Belize","BLZ",2016,"14",62.8187205896631
"207","Belize","BLZ",2017,"14",62.6653196678749
"208","Belize","BLZ",2018,"14",62.4714875014978
"209","Belize","BLZ",2019,"14",61.5642500983989
"210","Belize","BLZ",2020,"14",60.5225834317323
"211","Bermuda","BMU",2000,"14",19.0783129687928
"212","Bermuda","BMU",2001,"14",18.4308281003866
"213","Bermuda","BMU",2002,"14",19.0584775461282
"214","Bermuda","BMU",2003,"14",18.9054614284305
"215","Bermuda","BMU",2004,"14",18.9082950602397
"216","Bermuda","BMU",2005,"14",18.8473719763416
"217","Bermuda","BMU",2006,"14",18.1460481035603
"218","Bermuda","BMU",2007,"14",18.9848031190886
"219","Bermuda","BMU",2008,"14",19.0698120733651
"220","Bermuda","BMU",2009,"14",19.0542270984144
"221","Bermuda","BMU",2010,"14",18.4520803389557
"222","Bermuda","BMU",2011,"14",18.9139623238582
"223","Bermuda","BMU",2012,"14",19.0117645726893
"224","Bermuda","BMU",2013,"14",18.7099368693426
"225","Bermuda","BMU",2014,"14",18.9474047973225
"226","Bermuda","BMU",2015,"14",18.878896695458
"227","Bermuda","BMU",2016,"14",18.9730705687042
"228","Bermuda","BMU",2017,"14",17.6444587288772
"229","Bermuda","BMU",2018,"14",18.376955925718
"230","Bermuda","BMU",2019,"14",18.3557350374116
"231","Bermuda","BMU",2020,"14",18.3557350374116
"232","Brazil","BRA",2000,"14",25.8292892866954
"233","Brazil","BRA",2001,"14",25.6879251962346
"234","Brazil","BRA",2002,"14",25.8358700208894
"235","Brazil","BRA",2003,"14",25.7371136668101
"236","Brazil","BRA",2004,"14",26.0275609272549
"237","Brazil","BRA",2005,"14",26.1302875568765
"238","Brazil","BRA",2006,"14",26.0211927322217
"239","Brazil","BRA",2007,"14",25.9205988029945
"240","Brazil","BRA",2008,"14",27.7115017507083
"241","Brazil","BRA",2009,"14",27.7738416505111
"242","Brazil","BRA",2010,"14",27.8035947845079
"243","Brazil","BRA",2011,"14",27.927942023077
"244","Brazil","BRA",2012,"14",27.9591119729784
"245","Brazil","BRA",2013,"14",29.0659023956429
"246","Brazil","BRA",2014,"14",28.9161262488405
"247","Brazil","BRA",2015,"14",28.9897809777943
"248","Brazil","BRA",2016,"14",30.4609401095907
"249","Brazil","BRA",2017,"14",30.3628167033188
"250","Brazil","BRA",2018,"14",32.0417304109021
"251","Brazil","BRA",2019,"14",36.4441083345265
"252","Brazil","BRA",2020,"14",49.2960722230177
"253","Barbados","BRB",2000,"14",16.6978965720374
"254","Barbados","BRB",2001,"14",15.6338678276764
"255","Barbados","BRB",2002,"14",16.3762793616913
"256","Barbados","BRB",2003,"14",13.9251878467184
"257","Barbados","BRB",2004,"14",15.8860610586967
"258","Barbados","BRB",2005,"14",16.9954279120052
"259","Barbados","BRB",2006,"14",16.1042507080064
"260","Barbados","BRB",2007,"14",15.4964366849293
"261","Barbados","BRB",2008,"14",16.9189198531564
"262","Barbados","BRB",2009,"14",15.5899465346335
"263","Barbados","BRB",2010,"14",13.7934239675898
"264","Barbados","BRB",2011,"14",16.822576371643
"265","Barbados","BRB",2012,"14",16.8934615038456
"266","Barbados","BRB",2013,"14",16.4387455367947
"267","Barbados","BRB",2014,"14",16.4676954232698
"268","Barbados","BRB",2015,"14",16.1353572540696
"269","Barbados","BRB",2016,"14",15.1438206951158
"270","Barbados","BRB",2017,"14",15.9726602381422
"271","Barbados","BRB",2018,"14",22.6847938046755
"272","Barbados","BRB",2019,"14",22.6243007962386
"273","Barbados","BRB",2020,"14",22.6243007962386
"274","Brunei Darussalam","BRN",2000,"14",18.2378263788235
"275","Brunei Darussalam","BRN",2001,"14",18.3455043875738
"276","Brunei Darussalam","BRN",2002,"14",18.7889677657163
"277","Brunei Darussalam","BRN",2003,"14",18.4361806054687
"278","Brunei Darussalam","BRN",2004,"14",18.8583917450421
"279","Brunei Darussalam","BRN",2005,"14",18.5523595096466
"280","Brunei Darussalam","BRN",2006,"14",18.3228353331
"281","Brunei Darussalam","BRN",2007,"14",17.8226993187732
"282","Brunei Darussalam","BRN",2008,"14",18.0890607088396
"283","Brunei Darussalam","BRN",2009,"14",17.9941340432308
"284","Brunei Darussalam","BRN",2010,"14",18.2519945378696
"285","Brunei Darussalam","BRN",2011,"14",18.576445380025
"286","Brunei Darussalam","BRN",2012,"14",18.6680120781992
"287","Brunei Darussalam","BRN",2013,"14",18.5590247126829
"288","Brunei Darussalam","BRN",2014,"14",18.6536009968859
"289","Brunei Darussalam","BRN",2015,"14",18.3358838528477
"290","Brunei Darussalam","BRN",2016,"14",19.1654567116677
"291","Brunei Darussalam","BRN",2017,"14",20.2312213824171
"292","Brunei Darussalam","BRN",2018,"14",20.9818872001803
"293","Brunei Darussalam","BRN",2019,"14",21.2499172450465
"294","Brunei Darussalam","BRN",2020,"14",21.2499172450465
"295","Canada","CAN",2000,"14",42.7624820263323
"296","Canada","CAN",2001,"14",42.7196202784186
"297","Canada","CAN",2002,"14",42.6791398240012
"298","Canada","CAN",2003,"14",42.6992079758904
"299","Canada","CAN",2004,"14",42.7202504134938
"300","Canada","CAN",2005,"14",43.0962627527135
"301","Canada","CAN",2006,"14",43.092633172253
"302","Canada","CAN",2007,"14",43.1532246500163
"303","Canada","CAN",2008,"14",43.4558295681648
"304","Canada","CAN",2009,"14",43.4855193695839
"305","Canada","CAN",2010,"14",44.1874428734748
"306","Canada","CAN",2011,"14",44.222875687676
"307","Canada","CAN",2012,"14",44.246375972653
"308","Canada","CAN",2013,"14",44.2711576249191
"309","Canada","CAN",2014,"14",44.0872377018728
"310","Canada","CAN",2015,"14",43.9387006706757
"311","Canada","CAN",2016,"14",41.2422548059617
"312","Canada","CAN",2017,"14",41.5390074654183
"313","Canada","CAN",2018,"14",41.5100473319874
"314","Canada","CAN",2019,"14",41.5740064499669
"315","Canada","CAN",2020,"14",41.5740064499669
"316","Chile","CHL",2000,"14",47.8843144090278
"317","Chile","CHL",2001,"14",47.8512553712536
"318","Chile","CHL",2002,"14",47.6547902324812
"319","Chile","CHL",2003,"14",47.4573805497724
"320","Chile","CHL",2004,"14",47.6207804683905
"321","Chile","CHL",2005,"14",47.6148055351886
"322","Chile","CHL",2006,"14",47.9737322310228
"323","Chile","CHL",2007,"14",48.330450206374
"324","Chile","CHL",2008,"14",48.2426076202883
"325","Chile","CHL",2009,"14",48.1892807720425
"326","Chile","CHL",2010,"14",48.3628072237309
"327","Chile","CHL",2011,"14",48.3628072237309
"328","Chile","CHL",2012,"14",48.4802733840123
"329","Chile","CHL",2013,"14",48.1238183332301
"330","Chile","CHL",2014,"14",47.8620335605625
"331","Chile","CHL",2015,"14",48.1112124559195
"332","Chile","CHL",2016,"14",48.6924495487003
"333","Chile","CHL",2017,"14",48.1556731761195
"334","Chile","CHL",2018,"14",47.4174776974533
"335","Chile","CHL",2019,"14",47.9851523880109
"336","Chile","CHL",2020,"14",47.9851523880109
"337","Côte d'Ivoire","CIV",2000,"14",72.7586696777821
"338","Côte d'Ivoire","CIV",2001,"14",73.3457981886519
"339","Côte d'Ivoire","CIV",2002,"14",72.5319791330447
"340","Côte d'Ivoire","CIV",2003,"14",72.2916871556231
"341","Côte d'Ivoire","CIV",2004,"14",72.4299683879129
"342","Côte d'Ivoire","CIV",2005,"14",72.8448120847823
"343","Côte d'Ivoire","CIV",2006,"14",73.164445752862
"344","Côte d'Ivoire","CIV",2007,"14",73.3435312832045
"345","Côte d'Ivoire","CIV",2008,"14",71.2013056354363
"346","Côte d'Ivoire","CIV",2009,"14",72.7133315688346
"347","Côte d'Ivoire","CIV",2010,"14",73.4999477590733
"348","Côte d'Ivoire","CIV",2011,"14",73.0012285606511
"349","Côte d'Ivoire","CIV",2012,"14",73.1984493345726
"350","Côte d'Ivoire","CIV",2013,"14",73.4115384466257
"351","Côte d'Ivoire","CIV",2014,"14",73.2755241197833
"352","Côte d'Ivoire","CIV",2015,"14",73.42513987931
"353","Côte d'Ivoire","CIV",2016,"14",73.2075169563621
"354","Côte d'Ivoire","CIV",2017,"14",73.3299298505203
"355","Côte d'Ivoire","CIV",2018,"14",70.8014498450058
"356","Côte d'Ivoire","CIV",2019,"14",72.7065308524925
"357","Côte d'Ivoire","CIV",2020,"14",72.7065308524925
"358","Colombia","COL",2000,"14",18.69736567859
"359","Colombia","COL",2001,"14",18.3278600906681
"360","Colombia","COL",2002,"14",18.9374338764455
"361","Colombia","COL",2003,"14",18.964636741814
"362","Colombia","COL",2004,"14",19.08024891963
"363","Colombia","COL",2005,"14",20.483303498235
"364","Colombia","COL",2006,"14",21.7484906040768
"365","Colombia","COL",2007,"14",21.9117077962877
"366","Colombia","COL",2008,"14",22.0080512778011
"367","Colombia","COL",2009,"14",21.9162416071824
"368","Colombia","COL",2010,"14",21.9423110198273
"369","Colombia","COL",2011,"14",21.7710565840373
"370","Colombia","COL",2012,"14",21.9512348167141
"371","Colombia","COL",2013,"14",21.8537087390684
"372","Colombia","COL",2014,"14",22.196178969867
"373","Colombia","COL",2015,"14",21.9600960779176
"374","Colombia","COL",2016,"14",22.0765075080511
"375","Colombia","COL",2017,"14",23.8812088658187
"376","Colombia","COL",2018,"14",25.5968447015433
"377","Colombia","COL",2019,"14",25.5846849276736
"378","Colombia","COL",2020,"14",53.989060662624
"379","Cabo Verde","CPV",2000,"14",46.0575127052428
"380","Cabo Verde","CPV",2001,"14",45.3925537740132
"381","Cabo Verde","CPV",2002,"14",46.0707363203525
"382","Cabo Verde","CPV",2003,"14",44.7011476125642
"383","Cabo Verde","CPV",2004,"14",45.9762819267119
"384","Cabo Verde","CPV",2005,"14",48.4196364779402
"385","Cabo Verde","CPV",2006,"14",48.3705201932471
"386","Cabo Verde","CPV",2007,"14",47.7754575133115
"387","Cabo Verde","CPV",2008,"14",48.2156149876766
"388","Cabo Verde","CPV",2009,"14",48.0437079912507
"389","Cabo Verde","CPV",2010,"14",48.5348708381817
"390","Cabo Verde","CPV",2011,"14",48.6142125288398
"391","Cabo Verde","CPV",2012,"14",48.1572225421273
"392","Cabo Verde","CPV",2013,"14",48.444301253363
"393","Cabo Verde","CPV",2014,"14",47.4062410237403
"394","Cabo Verde","CPV",2015,"14",47.62631331741
"395","Cabo Verde","CPV",2016,"14",48.3860943685421
"396","Cabo Verde","CPV",2017,"14",47.9878645536408
"397","Cabo Verde","CPV",2018,"14",43.6976306452673
"398","Cabo Verde","CPV",2019,"14",49.2374158511288
"399","Cabo Verde","CPV",2020,"14",50.2790825177955
"400","Costa Rica","CRI",2000,"14",25.4280524279016
"401","Costa Rica","CRI",2001,"14",25.5235706903186
"402","Costa Rica","CRI",2002,"14",26.2149768517676
"403","Costa Rica","CRI",2003,"14",26.644272070864
"404","Costa Rica","CRI",2004,"14",26.4461447352713
"405","Costa Rica","CRI",2005,"14",26.6983379662916
"406","Costa Rica","CRI",2006,"14",26.436649523939
"407","Costa Rica","CRI",2007,"14",26.0627001251224
"408","Costa Rica","CRI",2008,"14",26.6053406165875
"409","Costa Rica","CRI",2009,"14",26.6140785643013
"410","Costa Rica","CRI",2010,"14",26.6877529913409
"411","Costa Rica","CRI",2011,"14",25.2745482185415
"412","Costa Rica","CRI",2012,"14",26.5523991767128
"413","Costa Rica","CRI",2013,"14",25.749360420949
"414","Costa Rica","CRI",2014,"14",26.7365656826972
"415","Costa Rica","CRI",2015,"14",26.8111665873898
"416","Costa Rica","CRI",2016,"14",28.1463567645213
"417","Costa Rica","CRI",2017,"14",28.4072558377218
"418","Costa Rica","CRI",2018,"14",28.7961598372717
"419","Costa Rica","CRI",2019,"14",28.7389143934148
"420","Costa Rica","CRI",2020,"14",50.4092762622765
"421","Cuba","CUB",2000,"14",55.1297417221804
"422","Cuba","CUB",2001,"14",61.7254959313251
"423","Cuba","CUB",2002,"14",64.1442903007853
"424","Cuba","CUB",2003,"14",64.2281658023382
"425","Cuba","CUB",2004,"14",64.2905057021409
"426","Cuba","CUB",2005,"14",64.3131747566147
"427","Cuba","CUB",2006,"14",64.2927726075883
"428","Cuba","CUB",2007,"14",64.3052405875489
"429","Cuba","CUB",2008,"14",64.3499433239304
"430","Cuba","CUB",2009,"14",64.2955375931935
"431","Cuba","CUB",2010,"14",66.4485738624565
"432","Cuba","CUB",2011,"14",66.5573853239304
"433","Cuba","CUB",2012,"14",67.7995664811403
"434","Cuba","CUB",2013,"14",67.9423815243249
"435","Cuba","CUB",2014,"14",68.039858458562
"436","Cuba","CUB",2015,"14",68.0715951348252
"437","Cuba","CUB",2016,"14",67.9344473552591
"438","Cuba","CUB",2017,"14",66.2552202334518
"439","Cuba","CUB",2018,"14",66.0455314795697
"440","Cuba","CUB",2019,"14",65.0902291877283
"441","Cuba","CUB",2020,"14",63.8402291877283
"442","Cayman Islands","CYM",2000,"14",23.8866235023227
"443","Cayman Islands","CYM",2001,"14",23.7236896732927
"444","Cayman Islands","CYM",2002,"14",23.9050421090826
"445","Cayman Islands","CYM",2003,"14",23.831367682043
"446","Cayman Islands","CYM",2004,"14",23.9078757408918
"447","Cayman Islands","CYM",2005,"14",23.8752889750858
"448","Cayman Islands","CYM",2006,"14",23.9092925567964
"449","Cayman Islands","CYM",2007,"14",23.9078757408918
"450","Cayman Islands","CYM",2008,"14",23.9050421090826
"451","Cayman Islands","CYM",2009,"14",23.9064589249872
"452","Cayman Islands","CYM",2010,"14",23.9064589249872
"453","Cayman Islands","CYM",2011,"14",23.9078757408918
"454","Cayman Islands","CYM",2012,"14",23.8979828489916
"455","Cayman Islands","CYM",2013,"14",23.8917791216456
"456","Cayman Islands","CYM",2014,"14",23.8877599520158
"457","Cayman Islands","CYM",2015,"14",23.9007425732413
"458","Cayman Islands","CYM",2016,"14",23.9275411886289
"459","Cayman Islands","CYM",2017,"14",24.9189796789775
"460","Cayman Islands","CYM",2018,"14",26.5201524523708
"461","Cayman Islands","CYM",2019,"14",26.526561090335
"462","Cayman Islands","CYM",2020,"14",51.526561090335
"463","Cyprus","CYP",2000,"14",41.4710580086682
"464","Cyprus","CYP",2001,"14",42.669957834381
"465","Cyprus","CYP",2002,"14",42.6869596252363
"466","Cyprus","CYP",2003,"14",43.2733574691069
"467","Cyprus","CYP",2004,"14",45.6325104872648
"468","Cyprus","CYP",2005,"14",45.6291338182264
"469","Cyprus","CYP",2006,"14",45.6221205039644
"470","Cyprus","CYP",2007,"14",45.7954174973299
"471","Cyprus","CYP",2008,"14",47.8088170130433
"472","Cyprus","CYP",2009,"14",47.8116506448526
"473","Cyprus","CYP",2010,"14",47.8116506448526
"474","Cyprus","CYP",2011,"14",47.7795361510148
"475","Cyprus","CYP",2012,"14",47.808993985441
"476","Cyprus","CYP",2013,"14",47.8101302319008
"477","Cyprus","CYP",2014,"14",49.2146171056639
"478","Cyprus","CYP",2015,"14",49.2153892868199
"479","Cyprus","CYP",2016,"14",49.5318135543307
"480","Cyprus","CYP",2017,"14",48.6437795504048
"481","Cyprus","CYP",2018,"14",48.6409530025659
"482","Cyprus","CYP",2019,"14",49.4161832687521
"483","Cyprus","CYP",2020,"14",49.8564436161179
"484","Germany","DEU",2000,"14",41.6242722240997
"485","Germany","DEU",2001,"14",42.7824131883765
"486","Germany","DEU",2002,"14",42.5751205396918
"487","Germany","DEU",2003,"14",42.8964534218354
"488","Germany","DEU",2004,"14",44.8526852020038
"489","Germany","DEU",2005,"14",44.93339918894
"490","Germany","DEU",2006,"14",45.3924037081131
"491","Germany","DEU",2007,"14",45.6586270134232
"492","Germany","DEU",2008,"14",45.9607545552557
"493","Germany","DEU",2009,"14",45.8866859918908
"494","Germany","DEU",2010,"14",46.3202911541851
"495","Germany","DEU",2011,"14",46.4235786879539
"496","Germany","DEU",2012,"14",46.3147201503722
"497","Germany","DEU",2013,"14",46.1776868999902
"498","Germany","DEU",2014,"14",46.292105659108
"499","Germany","DEU",2015,"14",46.1991582253275
"500","Germany","DEU",2016,"14",44.5896835758859
"501","Germany","DEU",2017,"14",46.7748725683692
"502","Germany","DEU",2018,"14",45.4325938544122
"503","Germany","DEU",2019,"14",48.1588625440522
"504","Germany","DEU",2020,"14",63.3374339726236
"505","Dominica","DMA",2000,"14",30.1653677211039
"506","Dominica","DMA",2001,"14",27.909796800967
"507","Dominica","DMA",2002,"14",29.9749476635245
"508","Dominica","DMA",2003,"14",23.5346692875356
"509","Dominica","DMA",2004,"14",27.7375119869666
"510","Dominica","DMA",2005,"14",30.3036489533937
"511","Dominica","DMA",2006,"14",27.5810955110978
"512","Dominica","DMA",2007,"14",25.2937879146976
"513","Dominica","DMA",2008,"14",29.9681469471824
"514","Dominica","DMA",2009,"14",28.9049682923641
"515","Dominica","DMA",2010,"14",24.4028940738798
"516","Dominica","DMA",2011,"14",26.2730910679631
"517","Dominica","DMA",2012,"14",30.1679976658701
"518","Dominica","DMA",2013,"14",28.7284527032649
