"","Country","Code","Year","SDG","Value"
"74","Germany","DEU",2010,"14",46.3202911541851
"75","Germany","DEU",2011,"14",46.4235786879539
"76","Germany","DEU",2012,"14",46.3147201503722
"77","Germany","DEU",2013,"14",46.1776868999902
"78","Germany","DEU",2014,"14",46.292105659108
"79","Germany","DEU",2015,"14",46.1991582253275
"80","Germany","DEU",2016,"14",44.5896835758859
"81","Germany","DEU",2017,"14",46.7748725683692
"82","Germany","DEU",2018,"14",45.4325938544122
"83","Germany","DEU",2019,"14",48.1588625440522
"84","Germany","DEU",2020,"14",63.3374339726236
"85","Spain","ESP",2000,"14",42.8441875329859
"86","Spain","ESP",2001,"14",43.1448140067173
"87","Spain","ESP",2002,"14",43.1440182002981
"88","Spain","ESP",2003,"14",43.3283698212003
"89","Spain","ESP",2004,"14",43.2985344996397
"90","Spain","ESP",2005,"14",43.338503298277
"91","Spain","ESP",2006,"14",43.58962746323
"92","Spain","ESP",2007,"14",43.7443902979952
"93","Spain","ESP",2008,"14",43.805682031595
"94","Spain","ESP",2009,"14",43.7203310019989
"95","Spain","ESP",2010,"14",43.6936007891041
"96","Spain","ESP",2011,"14",43.8104171420742
"97","Spain","ESP",2012,"14",43.6406949640437
"98","Spain","ESP",2013,"14",43.6191786997506
"99","Spain","ESP",2014,"14",47.3029139634143
"100","Spain","ESP",2015,"14",47.0505123579983
"101","Spain","ESP",2016,"14",46.8478114238995
"102","Spain","ESP",2017,"14",47.1649762698258
"103","Spain","ESP",2018,"14",47.3595078532909
"104","Spain","ESP",2019,"14",48.416127477054
"105","Spain","ESP",2020,"14",50.2112786378211
"106","Finland","FIN",2000,"14",45.1301981842285
"107","Finland","FIN",2001,"14",45.2073809411742
"108","Finland","FIN",2002,"14",44.9111368719818
"109","Finland","FIN",2003,"14",44.9812075392939
"110","Finland","FIN",2004,"14",45.2882198623863
"111","Finland","FIN",2005,"14",45.6327846902148
"112","Finland","FIN",2006,"14",45.8233909143599
"113","Finland","FIN",2007,"14",45.7561111639462
"114","Finland","FIN",2008,"14",45.6338217552523
"115","Finland","FIN",2009,"14",45.8692007649709
"116","Finland","FIN",2010,"14",45.7904102613616
"117","Finland","FIN",2011,"14",46.0475966921514
"118","Finland","FIN",2012,"14",45.7138520563006
"119","Finland","FIN",2013,"14",45.9584996169878
"120","Finland","FIN",2014,"14",45.7038219588494
"121","Finland","FIN",2015,"14",45.3568967021244
"122","Finland","FIN",2016,"14",45.891304439198
"123","Finland","FIN",2017,"14",45.8700075444228
"124","Finland","FIN",2018,"14",44.8454601942466
"125","Finland","FIN",2019,"14",46.4616178051773
"126","Finland","FIN",2020,"14",62.5330463766059
"127","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14",46.1389980117662
"128","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14",46.2521799233828
"129","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14",46.1618394278373
"130","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14",45.9936616829872
"131","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14",46.0043233182033
"132","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14",46.5684039818884
"133","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14",46.6184790064843
"134","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14",46.5511474652153
"135","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14",46.699365928383
"136","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14",46.6715055598489
"137","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14",46.8280085377531
"138","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14",46.8012069249146
"139","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14",47.1348761504143
"140","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14",47.1899476589894
"141","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14",47.1010176080452
"142","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14",47.0958855952531
"143","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14",47.1759307478005
"144","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14",47.9153128927841
"145","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14",47.4384299104209
"146","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14",47.7512065229914
"147","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14",45.9654922372771
"148","Italy","ITA",2000,"14",43.84532703498
"149","Italy","ITA",2001,"14",44.1143434103277
"150","Italy","ITA",2002,"14",44.1570872765026
"151","Italy","ITA",2003,"14",44.2250379724426
"152","Italy","ITA",2004,"14",44.1249843701679
"153","Italy","ITA",2005,"14",44.5754002070284
"154","Italy","ITA",2006,"14",44.8860828637768
"155","Italy","ITA",2007,"14",45.0519721517095
"156","Italy","ITA",2008,"14",44.9993489895383
"157","Italy","ITA",2009,"14",45.1550861610232
"158","Italy","ITA",2010,"14",45.1414535883446
"159","Italy","ITA",2011,"14",45.1940967505158
"160","Italy","ITA",2012,"14",45.2027188672673
"161","Italy","ITA",2013,"14",44.8406044069706
"162","Italy","ITA",2014,"14",45.1409772428133
"163","Italy","ITA",2015,"14",45.0381758945012
"164","Italy","ITA",2016,"14",45.2710064105627
"165","Italy","ITA",2017,"14",45.6708683581442
"166","Italy","ITA",2018,"14",46.2652484475003
"167","Italy","ITA",2019,"14",48.7790940305722
"168","Italy","ITA",2020,"14",50.5648083162865
"169","Netherlands","NLD",2000,"14",47.11639918792
"170","Netherlands","NLD",2001,"14",46.6055358531726
"171","Netherlands","NLD",2002,"14",47.3632277593486
"172","Netherlands","NLD",2003,"14",47.1818753235587
"173","Netherlands","NLD",2004,"14",46.9163235425806
"174","Netherlands","NLD",2005,"14",47.3918308822051
"175","Netherlands","NLD",2006,"14",47.3230141096956
"176","Netherlands","NLD",2007,"14",47.2687703007763
"177","Netherlands","NLD",2008,"14",47.7675472414255
"178","Netherlands","NLD",2009,"14",47.9125872682397
"179","Netherlands","NLD",2010,"14",48.2122339915574
"180","Netherlands","NLD",2011,"14",48.1029367646305
"181","Netherlands","NLD",2012,"14",47.9753511211609
"182","Netherlands","NLD",2013,"14",47.6656054628918
"183","Netherlands","NLD",2014,"14",48.0827205737148
"184","Netherlands","NLD",2015,"14",47.9263799142709
"185","Netherlands","NLD",2016,"14",50.4024788877951
"186","Netherlands","NLD",2017,"14",50.4099811375812
"187","Netherlands","NLD",2018,"14",49.9674521277908
"188","Netherlands","NLD",2019,"14",52.6300864949078
"189","Netherlands","NLD",2020,"14",53.522943637765
"190","Peru","PER",2000,"14",47.2704857935786
"191","Peru","PER",2001,"14",47.3676388841804
"192","Peru","PER",2002,"14",47.066464303315
"193","Peru","PER",2003,"14",47.1547116939449
"194","Peru","PER",2004,"14",46.5993198593383
"195","Peru","PER",2005,"14",47.2040978483341
"196","Peru","PER",2006,"14",47.4979859474043
"197","Peru","PER",2007,"14",47.2769626662854
"198","Peru","PER",2008,"14",48.0379457121319
"199","Peru","PER",2009,"14",52.446736045788
"200","Peru","PER",2010,"14",52.2653836099981
"201","Peru","PER",2011,"14",52.0775543015015
"202","Peru","PER",2012,"14",52.2135703432919
"203","Peru","PER",2013,"14",51.708782154541
"204","Peru","PER",2014,"14",51.8248577361897
"205","Peru","PER",2015,"14",50.4501449262134
"206","Peru","PER",2016,"14",48.5126430718518
"207","Peru","PER",2017,"14",47.7489667592208
"208","Peru","PER",2018,"14",48.4695855178288
"209","Peru","PER",2019,"14",50.2679944630929
"210","Peru","PER",2020,"14",52.0537087488072
"211","Poland","POL",2000,"14",39.1690787444668
"212","Poland","POL",2001,"14",38.622921451411
"213","Poland","POL",2002,"14",39.0673968409139
"214","Poland","POL",2003,"14",39.0677658032541
"215","Poland","POL",2004,"14",46.8785996426147
"216","Poland","POL",2005,"14",46.4754914594747
"217","Poland","POL",2006,"14",46.7470020677178
"218","Poland","POL",2007,"14",47.49414768987
"219","Poland","POL",2008,"14",45.8781679495278
"220","Poland","POL",2009,"14",47.5018006677741
"221","Poland","POL",2010,"14",47.7325392579532
"222","Poland","POL",2011,"14",47.5835711856973
"223","Poland","POL",2012,"14",47.8898567299148
"224","Poland","POL",2013,"14",47.7104912426427
"225","Poland","POL",2014,"14",47.9288695200967
"226","Poland","POL",2015,"14",47.5890403641428
"227","Poland","POL",2016,"14",47.4963528432439
"228","Poland","POL",2017,"14",48.3657733964903
"229","Poland","POL",2018,"14",47.0860948480943
"230","Poland","POL",2019,"14",48.5554233499631
"231","Poland","POL",2020,"14",49.4482804928203
"232","Portugal","PRT",2000,"14",44.3089210279151
"233","Portugal","PRT",2001,"14",44.2239120736385
"234","Portugal","PRT",2002,"14",43.987506219841
"235","Portugal","PRT",2003,"14",44.3024441552083
"236","Portugal","PRT",2004,"14",44.1262246499442
"237","Portugal","PRT",2005,"14",44.3432670687971
"238","Portugal","PRT",2006,"14",44.897581633535
"239","Portugal","PRT",2007,"14",44.9712746320033
"240","Portugal","PRT",2008,"14",46.4128894785823
"241","Portugal","PRT",2009,"14",45.685860517246
"242","Portugal","PRT",2010,"14",46.4136990876707
"243","Portugal","PRT",2011,"14",47.2476563020973
"244","Portugal","PRT",2012,"14",47.1963657390546
"245","Portugal","PRT",2013,"14",47.1279146591158
"246","Portugal","PRT",2014,"14",47.080099833988
"247","Portugal","PRT",2015,"14",47.9327424193578
"248","Portugal","PRT",2016,"14",48.5148857204451
"249","Portugal","PRT",2017,"14",49.3715264601244
"250","Portugal","PRT",2018,"14",48.3209693693021
"251","Portugal","PRT",2019,"14",50.6441745332788
"252","Portugal","PRT",2020,"14",53.0571716116236
