"","Country","Code","Year","SDG_sub","Value"
"108","Antigua and Barbuda","ATG",2001,"14_1_1",96.8308661845714
"109","Antigua and Barbuda","ATG",2002,"14_1_1",96.6268446943078
"110","Antigua and Barbuda","ATG",2003,"14_1_1",81.8692902319044
"111","Antigua and Barbuda","ATG",2004,"14_1_1",90.8008976945572
"112","Antigua and Barbuda","ATG",2005,"14_1_1",99.9705302291841
"113","Antigua and Barbuda","ATG",2006,"14_1_1",99.981864756421
"114","Antigua and Barbuda","ATG",2007,"14_1_1",80.7925101444019
"115","Antigua and Barbuda","ATG",2008,"14_1_1",99.9705302291841
"116","Antigua and Barbuda","ATG",2009,"14_1_1",85.4169972570444
"117","Antigua and Barbuda","ATG",2010,"14_1_1",88.998707863895
"118","Antigua and Barbuda","ATG",2011,"14_1_1",94.4846190465396
"119","Antigua and Barbuda","ATG",2012,"14_1_1",99.9705302291841
"120","Antigua and Barbuda","ATG",2013,"14_1_1",97.9529843810215
"121","Antigua and Barbuda","ATG",2014,"14_1_1",98.5763833790493
"122","Antigua and Barbuda","ATG",2015,"14_1_1",97.8736426903634
"123","Antigua and Barbuda","ATG",2016,"14_1_1",98.9730918323397
"124","Antigua and Barbuda","ATG",2017,"14_1_1",98.4970416883912
"125","Antigua and Barbuda","ATG",2018,"14_1_1",99.9591957019473
"126","Antigua and Barbuda","ATG",2019,"14_1_1",97.8623081631265
"127","Antigua and Barbuda","ATG",2020,"14_1_1",97.8623081631265
"128","Antigua and Barbuda","ATG",2000,"14_2_1",0
"129","Antigua and Barbuda","ATG",2001,"14_2_1",0
"130","Antigua and Barbuda","ATG",2002,"14_2_1",0
"131","Antigua and Barbuda","ATG",2003,"14_2_1",0
"132","Antigua and Barbuda","ATG",2004,"14_2_1",0
"133","Antigua and Barbuda","ATG",2005,"14_2_1",0
"134","Antigua and Barbuda","ATG",2006,"14_2_1",0
"135","Antigua and Barbuda","ATG",2007,"14_2_1",0
"136","Antigua and Barbuda","ATG",2008,"14_2_1",0
"137","Antigua and Barbuda","ATG",2009,"14_2_1",0
"138","Antigua and Barbuda","ATG",2010,"14_2_1",0
"139","Antigua and Barbuda","ATG",2011,"14_2_1",0
"140","Antigua and Barbuda","ATG",2012,"14_2_1",0
"141","Antigua and Barbuda","ATG",2013,"14_2_1",0
"142","Antigua and Barbuda","ATG",2014,"14_2_1",0
"143","Antigua and Barbuda","ATG",2015,"14_2_1",0
"144","Antigua and Barbuda","ATG",2016,"14_2_1",0
"145","Antigua and Barbuda","ATG",2017,"14_2_1",0
"146","Antigua and Barbuda","ATG",2018,"14_2_1",0
"147","Antigua and Barbuda","ATG",2019,"14_2_1",0
"148","Antigua and Barbuda","ATG",2020,"14_2_1",0
"149","Antigua and Barbuda","ATG",2000,"14_5_1",0
"150","Antigua and Barbuda","ATG",2001,"14_5_1",0
"151","Antigua and Barbuda","ATG",2002,"14_5_1",0
"152","Antigua and Barbuda","ATG",2003,"14_5_1",0
"153","Antigua and Barbuda","ATG",2004,"14_5_1",0
"154","Antigua and Barbuda","ATG",2005,"14_5_1",19.07045
"155","Antigua and Barbuda","ATG",2006,"14_5_1",19.07045
"156","Antigua and Barbuda","ATG",2007,"14_5_1",19.07045
"157","Antigua and Barbuda","ATG",2008,"14_5_1",19.07045
"158","Antigua and Barbuda","ATG",2009,"14_5_1",19.07045
"159","Antigua and Barbuda","ATG",2010,"14_5_1",19.07045
"160","Antigua and Barbuda","ATG",2011,"14_5_1",19.07045
"161","Antigua and Barbuda","ATG",2012,"14_5_1",19.07045
"162","Antigua and Barbuda","ATG",2013,"14_5_1",19.07045
"163","Antigua and Barbuda","ATG",2014,"14_5_1",19.07045
"164","Antigua and Barbuda","ATG",2015,"14_5_1",19.07045
"165","Antigua and Barbuda","ATG",2016,"14_5_1",19.07045
"166","Antigua and Barbuda","ATG",2017,"14_5_1",19.07045
"167","Antigua and Barbuda","ATG",2018,"14_5_1",19.07045
"168","Antigua and Barbuda","ATG",2019,"14_5_1",19.07045
"169","Antigua and Barbuda","ATG",2020,"14_5_1",19.07045
"170","Antigua and Barbuda","ATG",2000,"14_6_1",50
"171","Antigua and Barbuda","ATG",2001,"14_6_1",50
"172","Antigua and Barbuda","ATG",2002,"14_6_1",50
"173","Antigua and Barbuda","ATG",2003,"14_6_1",50
"174","Antigua and Barbuda","ATG",2004,"14_6_1",50
"175","Antigua and Barbuda","ATG",2005,"14_6_1",50
"176","Antigua and Barbuda","ATG",2006,"14_6_1",50
"177","Antigua and Barbuda","ATG",2007,"14_6_1",50
"178","Antigua and Barbuda","ATG",2008,"14_6_1",50
"179","Antigua and Barbuda","ATG",2009,"14_6_1",50
"180","Antigua and Barbuda","ATG",2010,"14_6_1",50
"181","Antigua and Barbuda","ATG",2011,"14_6_1",50
"182","Antigua and Barbuda","ATG",2012,"14_6_1",50
"183","Antigua and Barbuda","ATG",2013,"14_6_1",50
"184","Antigua and Barbuda","ATG",2014,"14_6_1",50
"185","Antigua and Barbuda","ATG",2015,"14_6_1",50
"186","Antigua and Barbuda","ATG",2016,"14_6_1",50
"187","Antigua and Barbuda","ATG",2017,"14_6_1",50
"188","Antigua and Barbuda","ATG",2018,"14_6_1",50
"189","Antigua and Barbuda","ATG",2019,"14_6_1",50
"190","Antigua and Barbuda","ATG",2020,"14_6_1",50
"191","Antigua and Barbuda","ATG",2000,"14_7_1",4.99424554500079
"192","Antigua and Barbuda","ATG",2001,"14_7_1",4.99424554500079
"193","Antigua and Barbuda","ATG",2002,"14_7_1",4.99424554500079
"194","Antigua and Barbuda","ATG",2003,"14_7_1",4.99424554500079
"195","Antigua and Barbuda","ATG",2004,"14_7_1",4.99424554500079
"196","Antigua and Barbuda","ATG",2005,"14_7_1",4.99424554500079
"197","Antigua and Barbuda","ATG",2006,"14_7_1",4.99424554500079
"198","Antigua and Barbuda","ATG",2007,"14_7_1",4.99424554500079
"199","Antigua and Barbuda","ATG",2008,"14_7_1",4.99424554500079
"200","Antigua and Barbuda","ATG",2009,"14_7_1",4.99424554500079
"201","Antigua and Barbuda","ATG",2010,"14_7_1",4.99424554500079
"202","Antigua and Barbuda","ATG",2011,"14_7_1",4.99424554500079
"203","Antigua and Barbuda","ATG",2012,"14_7_1",4.98373791558977
"204","Antigua and Barbuda","ATG",2013,"14_7_1",4.96045225730317
"205","Antigua and Barbuda","ATG",2014,"14_7_1",4.61428720640269
"206","Antigua and Barbuda","ATG",2015,"14_7_1",4.26812215550222
"207","Antigua and Barbuda","ATG",2016,"14_7_1",4.29760958968748
"208","Antigua and Barbuda","ATG",2017,"14_7_1",4.39799641922326
"209","Antigua and Barbuda","ATG",2018,"14_7_1",4.56928264410954
"210","Antigua and Barbuda","ATG",2019,"14_7_1",4.81146826434633
"211","Antigua and Barbuda","ATG",2020,"14_7_1",4.81146826434633
"212","Antigua and Barbuda","ATG",2000,"14_b_1",100
"213","Antigua and Barbuda","ATG",2001,"14_b_1",100
"214","Antigua and Barbuda","ATG",2002,"14_b_1",100
"215","Antigua and Barbuda","ATG",2003,"14_b_1",100
"216","Antigua and Barbuda","ATG",2004,"14_b_1",100
"217","Antigua and Barbuda","ATG",2005,"14_b_1",100
"218","Antigua and Barbuda","ATG",2006,"14_b_1",100
"219","Antigua and Barbuda","ATG",2007,"14_b_1",100
"220","Antigua and Barbuda","ATG",2008,"14_b_1",100
"221","Antigua and Barbuda","ATG",2009,"14_b_1",100
"222","Antigua and Barbuda","ATG",2010,"14_b_1",100
"223","Antigua and Barbuda","ATG",2011,"14_b_1",100
"224","Antigua and Barbuda","ATG",2012,"14_b_1",100
"225","Antigua and Barbuda","ATG",2013,"14_b_1",100
"226","Antigua and Barbuda","ATG",2014,"14_b_1",100
"227","Antigua and Barbuda","ATG",2015,"14_b_1",100
"228","Antigua and Barbuda","ATG",2016,"14_b_1",100
"229","Antigua and Barbuda","ATG",2017,"14_b_1",100
"230","Antigua and Barbuda","ATG",2018,"14_b_1",100
"231","Antigua and Barbuda","ATG",2019,"14_b_1",100
"232","Antigua and Barbuda","ATG",2020,"14_b_1",100
"233","Belgium","BEL",2000,"14_1_1",57.7914091132973
"234","Belgium","BEL",2001,"14_1_1",34.8446587222561
"235","Belgium","BEL",2002,"14_1_1",52.8382207107856
"236","Belgium","BEL",2003,"14_1_1",48.2307353889984
"237","Belgium","BEL",2004,"14_1_1",57.7914091132973
"238","Belgium","BEL",2005,"14_1_1",46.0431716322827
"239","Belgium","BEL",2006,"14_1_1",34.5216246960053
"240","Belgium","BEL",2007,"14_1_1",54.6800813867768
"241","Belgium","BEL",2008,"14_1_1",52.4358449938768
"242","Belgium","BEL",2009,"14_1_1",52.6058629024297
"243","Belgium","BEL",2010,"14_1_1",56.7542998711238
"244","Belgium","BEL",2011,"14_1_1",54.6800813867768
"245","Belgium","BEL",2012,"14_1_1",56.0628937096748
"246","Belgium","BEL",2013,"14_1_1",42.5861408250376
"247","Belgium","BEL",2014,"14_1_1",55.7171906289503
"248","Belgium","BEL",2015,"14_1_1",41.3223410381268
"249","Belgium","BEL",2016,"14_1_1",63.0349012962936
"250","Belgium","BEL",2017,"14_1_1",65.0908199056214
"251","Belgium","BEL",2018,"14_1_1",78.6475847808223
"252","Belgium","BEL",2019,"14_1_1",67.8433918544662
"253","Belgium","BEL",2020,"14_1_1",67.8433918544662
"254","Belgium","BEL",2000,"14_2_1",0
"255","Belgium","BEL",2001,"14_2_1",0
"256","Belgium","BEL",2002,"14_2_1",0
"257","Belgium","BEL",2003,"14_2_1",0
"258","Belgium","BEL",2004,"14_2_1",0
"259","Belgium","BEL",2005,"14_2_1",0
"260","Belgium","BEL",2006,"14_2_1",0
"261","Belgium","BEL",2007,"14_2_1",0
"262","Belgium","BEL",2008,"14_2_1",0
"263","Belgium","BEL",2009,"14_2_1",0
"264","Belgium","BEL",2010,"14_2_1",0
"265","Belgium","BEL",2011,"14_2_1",0
"266","Belgium","BEL",2012,"14_2_1",0
"267","Belgium","BEL",2013,"14_2_1",0
"268","Belgium","BEL",2014,"14_2_1",0
"269","Belgium","BEL",2015,"14_2_1",0
"270","Belgium","BEL",2016,"14_2_1",0
"271","Belgium","BEL",2017,"14_2_1",0
"272","Belgium","BEL",2018,"14_2_1",0
"273","Belgium","BEL",2019,"14_2_1",0
"274","Belgium","BEL",2020,"14_2_1",0
"275","Belgium","BEL",2000,"14_5_1",80.79487
"276","Belgium","BEL",2001,"14_5_1",80.79487
"277","Belgium","BEL",2002,"14_5_1",82.00182
"278","Belgium","BEL",2003,"14_5_1",82.65622
"279","Belgium","BEL",2004,"14_5_1",82.65622
"280","Belgium","BEL",2005,"14_5_1",91.6602
"281","Belgium","BEL",2006,"14_5_1",91.6602
"282","Belgium","BEL",2007,"14_5_1",91.66264
"283","Belgium","BEL",2008,"14_5_1",91.66264
"284","Belgium","BEL",2009,"14_5_1",91.66264
"285","Belgium","BEL",2010,"14_5_1",91.66264
"286","Belgium","BEL",2011,"14_5_1",91.66264
"287","Belgium","BEL",2012,"14_5_1",91.66425
"288","Belgium","BEL",2013,"14_5_1",91.66425
"289","Belgium","BEL",2014,"14_5_1",91.66425
"290","Belgium","BEL",2015,"14_5_1",91.66425
"291","Belgium","BEL",2016,"14_5_1",91.66425
"292","Belgium","BEL",2017,"14_5_1",91.66425
"293","Belgium","BEL",2018,"14_5_1",91.66425
"294","Belgium","BEL",2019,"14_5_1",91.66425
"295","Belgium","BEL",2020,"14_5_1",91.66425
"296","Belgium","BEL",2000,"14_6_1",100
"297","Belgium","BEL",2001,"14_6_1",100
"298","Belgium","BEL",2002,"14_6_1",100
"299","Belgium","BEL",2003,"14_6_1",100
"300","Belgium","BEL",2004,"14_6_1",100
"301","Belgium","BEL",2005,"14_6_1",100
"302","Belgium","BEL",2006,"14_6_1",100
"303","Belgium","BEL",2007,"14_6_1",100
"304","Belgium","BEL",2008,"14_6_1",100
"305","Belgium","BEL",2009,"14_6_1",100
"306","Belgium","BEL",2010,"14_6_1",100
"307","Belgium","BEL",2011,"14_6_1",100
"308","Belgium","BEL",2012,"14_6_1",100
"309","Belgium","BEL",2013,"14_6_1",100
"310","Belgium","BEL",2014,"14_6_1",100
"311","Belgium","BEL",2015,"14_6_1",100
"312","Belgium","BEL",2016,"14_6_1",100
"313","Belgium","BEL",2017,"14_6_1",100
"314","Belgium","BEL",2018,"14_6_1",100
"315","Belgium","BEL",2019,"14_6_1",100
"316","Belgium","BEL",2020,"14_6_1",100
"317","Belgium","BEL",2000,"14_7_1",0.0799945315745297
"318","Belgium","BEL",2001,"14_7_1",0.0799945315745297
"319","Belgium","BEL",2002,"14_7_1",0.0799945315745297
"320","Belgium","BEL",2003,"14_7_1",0.0799945315745297
"321","Belgium","BEL",2004,"14_7_1",0.0799945315745297
"322","Belgium","BEL",2005,"14_7_1",0.0799945315745297
"323","Belgium","BEL",2006,"14_7_1",0.0799945315745297
"324","Belgium","BEL",2007,"14_7_1",0.0799945315745297
"325","Belgium","BEL",2008,"14_7_1",0.0799945315745297
"326","Belgium","BEL",2009,"14_7_1",0.0799945315745297
"327","Belgium","BEL",2010,"14_7_1",0.0799945315745297
"328","Belgium","BEL",2011,"14_7_1",0.0799945315745297
"329","Belgium","BEL",2012,"14_7_1",0.0698073956974306
"330","Belgium","BEL",2013,"14_7_1",0.0663426680789445
"331","Belgium","BEL",2014,"14_7_1",0.0675557643746206
"332","Belgium","BEL",2015,"14_7_1",0.0690556326859544
"333","Belgium","BEL",2016,"14_7_1",0.0707430160049982
"334","Belgium","BEL",2017,"14_7_1",0.0724303993240421
"335","Belgium","BEL",2018,"14_7_1",0.0679896150897904
"336","Belgium","BEL",2019,"14_7_1",0.0539774878365459
"337","Belgium","BEL",2020,"14_7_1",0.0539774878365459
"338","Belgium","BEL",2000,"14_a_1",4.50305509576101
"339","Belgium","BEL",2001,"14_a_1",4.50305509576101
"340","Belgium","BEL",2002,"14_a_1",4.50305509576101
"341","Belgium","BEL",2003,"14_a_1",4.50305509576101
"342","Belgium","BEL",2004,"14_a_1",4.50305509576101
"343","Belgium","BEL",2005,"14_a_1",4.50305509576101
"344","Belgium","BEL",2006,"14_a_1",4.50305509576101
"345","Belgium","BEL",2007,"14_a_1",4.50305509576101
"346","Belgium","BEL",2008,"14_a_1",4.50305509576101
"347","Belgium","BEL",2009,"14_a_1",4.50305509576101
"348","Belgium","BEL",2010,"14_a_1",4.50305509576101
"349","Belgium","BEL",2011,"14_a_1",4.50305509576101
"350","Belgium","BEL",2012,"14_a_1",4.50305509576101
"351","Belgium","BEL",2013,"14_a_1",4.50305509576101
"352","Belgium","BEL",2014,"14_a_1",4.26230207901234
"353","Belgium","BEL",2015,"14_a_1",3.50509716151526
"354","Belgium","BEL",2016,"14_a_1",3.26114299662145
"355","Belgium","BEL",2017,"14_a_1",3.06920748908609
"356","Belgium","BEL",2018,"14_a_1",3.06920748908609
"357","Belgium","BEL",2019,"14_a_1",3.06920748908609
"358","Belgium","BEL",2020,"14_a_1",3.06920748908609
"359","Belgium","BEL",2000,"14_b_1",75
"360","Belgium","BEL",2001,"14_b_1",75
"361","Belgium","BEL",2002,"14_b_1",75
"362","Belgium","BEL",2003,"14_b_1",75
"363","Belgium","BEL",2004,"14_b_1",75
"364","Belgium","BEL",2005,"14_b_1",75
"365","Belgium","BEL",2006,"14_b_1",75
"366","Belgium","BEL",2007,"14_b_1",75
"367","Belgium","BEL",2008,"14_b_1",75
"368","Belgium","BEL",2009,"14_b_1",75
"369","Belgium","BEL",2010,"14_b_1",75
"370","Belgium","BEL",2011,"14_b_1",75
"371","Belgium","BEL",2012,"14_b_1",75
"372","Belgium","BEL",2013,"14_b_1",75
"373","Belgium","BEL",2014,"14_b_1",75
"374","Belgium","BEL",2015,"14_b_1",75
"375","Belgium","BEL",2016,"14_b_1",75
"376","Belgium","BEL",2017,"14_b_1",75
"377","Belgium","BEL",2018,"14_b_1",75
"378","Belgium","BEL",2019,"14_b_1",81.25
"379","Belgium","BEL",2020,"14_b_1",87.5
"380","Benin","BEN",2000,"14_1_1",97.646952145626
"381","Benin","BEN",2001,"14_1_1",97.1709020016775
"382","Benin","BEN",2002,"14_1_1",94.2805975562759
"383","Benin","BEN",2003,"14_1_1",95.9694421145694
"384","Benin","BEN",2004,"14_1_1",98.9504227778659
"385","Benin","BEN",2005,"14_1_1",96.9328769297033
"386","Benin","BEN",2006,"14_1_1",90.2908439688981
"387","Benin","BEN",2007,"14_1_1",97.476934237073
"388","Benin","BEN",2008,"14_1_1",92.7731054337724
"389","Benin","BEN",2009,"14_1_1",99.6191598848412
"390","Benin","BEN",2010,"14_1_1",86.8791512706005
"391","Benin","BEN",2011,"14_1_1",98.8370775054972
"392","Benin","BEN",2012,"14_1_1",95.572733661279
"393","Benin","BEN",2013,"14_1_1",99.120440686419
"394","Benin","BEN",2014,"14_1_1",98.3836964160225
"395","Benin","BEN",2015,"14_1_1",99.1884478498402
"396","Benin","BEN",2016,"14_1_1",97.0348876748351
"397","Benin","BEN",2017,"14_1_1",99.1544442681296
"398","Benin","BEN",2018,"14_1_1",94.6433024278557
"399","Benin","BEN",2019,"14_1_1",95.8447623149638
"400","Benin","BEN",2020,"14_1_1",95.8447623149638
"401","Benin","BEN",2000,"14_2_1",0
"402","Benin","BEN",2001,"14_2_1",0
"403","Benin","BEN",2002,"14_2_1",0
"404","Benin","BEN",2003,"14_2_1",0
"405","Benin","BEN",2004,"14_2_1",0
"406","Benin","BEN",2005,"14_2_1",0
"407","Benin","BEN",2006,"14_2_1",0
"408","Benin","BEN",2007,"14_2_1",0
"409","Benin","BEN",2008,"14_2_1",0
"410","Benin","BEN",2009,"14_2_1",0
"411","Benin","BEN",2010,"14_2_1",0
"412","Benin","BEN",2011,"14_2_1",0
"413","Benin","BEN",2012,"14_2_1",0
"414","Benin","BEN",2013,"14_2_1",0
"415","Benin","BEN",2014,"14_2_1",0
"416","Benin","BEN",2015,"14_2_1",0
"417","Benin","BEN",2016,"14_2_1",0
"418","Benin","BEN",2017,"14_2_1",0
"419","Benin","BEN",2018,"14_2_1",0
"420","Benin","BEN",2019,"14_2_1",0
"421","Benin","BEN",2020,"14_2_1",0
"422","Benin","BEN",2000,"14_5_1",0.00034
"423","Benin","BEN",2001,"14_5_1",0.00034
"424","Benin","BEN",2002,"14_5_1",0.00034
"425","Benin","BEN",2003,"14_5_1",0.00034
"426","Benin","BEN",2004,"14_5_1",0.00034
"427","Benin","BEN",2005,"14_5_1",0.00034
"428","Benin","BEN",2006,"14_5_1",0.00034
"429","Benin","BEN",2007,"14_5_1",0.00034
"430","Benin","BEN",2008,"14_5_1",0.00034
"431","Benin","BEN",2009,"14_5_1",0.00034
"432","Benin","BEN",2010,"14_5_1",0.00034
"433","Benin","BEN",2011,"14_5_1",0.00034
"434","Benin","BEN",2012,"14_5_1",0.00034
"435","Benin","BEN",2013,"14_5_1",0.00034
"436","Benin","BEN",2014,"14_5_1",0.00034
"437","Benin","BEN",2015,"14_5_1",0.00034
"438","Benin","BEN",2016,"14_5_1",0.00034
"439","Benin","BEN",2017,"14_5_1",0.00034
"440","Benin","BEN",2018,"14_5_1",0.00034
"441","Benin","BEN",2019,"14_5_1",0.00034
"442","Benin","BEN",2020,"14_5_1",0.00034
"443","Benin","BEN",2000,"14_6_1",100
"444","Benin","BEN",2001,"14_6_1",100
"445","Benin","BEN",2002,"14_6_1",100
"446","Benin","BEN",2003,"14_6_1",100
"447","Benin","BEN",2004,"14_6_1",100
"448","Benin","BEN",2005,"14_6_1",100
"449","Benin","BEN",2006,"14_6_1",100
"450","Benin","BEN",2007,"14_6_1",100
"451","Benin","BEN",2008,"14_6_1",100
"452","Benin","BEN",2009,"14_6_1",100
"453","Benin","BEN",2010,"14_6_1",100
"454","Benin","BEN",2011,"14_6_1",100
"455","Benin","BEN",2012,"14_6_1",100
"456","Benin","BEN",2013,"14_6_1",100
"457","Benin","BEN",2014,"14_6_1",100
"458","Benin","BEN",2015,"14_6_1",100
"459","Benin","BEN",2016,"14_6_1",100
"460","Benin","BEN",2017,"14_6_1",100
"461","Benin","BEN",2018,"14_6_1",100
"462","Benin","BEN",2019,"14_6_1",100
"463","Benin","BEN",2020,"14_6_1",100
"464","Benin","BEN",2000,"14_7_1",1.01678041913331
"465","Benin","BEN",2001,"14_7_1",1.01678041913331
"466","Benin","BEN",2002,"14_7_1",1.01678041913331
"467","Benin","BEN",2003,"14_7_1",1.01678041913331
"468","Benin","BEN",2004,"14_7_1",1.01678041913331
"469","Benin","BEN",2005,"14_7_1",1.01678041913331
"470","Benin","BEN",2006,"14_7_1",1.01678041913331
"471","Benin","BEN",2007,"14_7_1",1.01678041913331
"472","Benin","BEN",2008,"14_7_1",1.01678041913331
"473","Benin","BEN",2009,"14_7_1",1.01678041913331
"474","Benin","BEN",2010,"14_7_1",1.01678041913331
"475","Benin","BEN",2011,"14_7_1",1.01678041913331
"476","Benin","BEN",2012,"14_7_1",1.8720568908656
"477","Benin","BEN",2013,"14_7_1",2.10352686159011
"478","Benin","BEN",2014,"14_7_1",1.841466945204
"479","Benin","BEN",2015,"14_7_1",1.54026955372959
"480","Benin","BEN",2016,"14_7_1",1.20885045731422
"481","Benin","BEN",2017,"14_7_1",0.877431360898851
"482","Benin","BEN",2018,"14_7_1",1.08862125174608
"483","Benin","BEN",2019,"14_7_1",1.8202389127835
"484","Benin","BEN",2020,"14_7_1",1.8202389127835
"485","Benin","BEN",2000,"14_b_1",75
"486","Benin","BEN",2001,"14_b_1",75
"487","Benin","BEN",2002,"14_b_1",75
"488","Benin","BEN",2003,"14_b_1",75
"489","Benin","BEN",2004,"14_b_1",75
"490","Benin","BEN",2005,"14_b_1",75
"491","Benin","BEN",2006,"14_b_1",75
"492","Benin","BEN",2007,"14_b_1",75
"493","Benin","BEN",2008,"14_b_1",75
"494","Benin","BEN",2009,"14_b_1",75
"495","Benin","BEN",2010,"14_b_1",75
"496","Benin","BEN",2011,"14_b_1",75
"497","Benin","BEN",2012,"14_b_1",75
