"","Country","Code","Year","SDG","Value"
"63","Antigua and Barbuda","ATG",2020,"14",45.2907044045788
"64","Belgium","BEL",2000,"14",45.4527612486618
"65","Belgium","BEL",2001,"14",42.1746540499417
"66","Belgium","BEL",2002,"14",44.9175843340173
"67","Belgium","BEL",2003,"14",44.3528578594763
"68","Belgium","BEL",2004,"14",45.718668391519
"69","Belgium","BEL",2005,"14",45.3266316085169
"70","Belgium","BEL",2006,"14",43.6806963319058
"71","Belgium","BEL",2007,"14",46.5608244305875
"72","Belgium","BEL",2008,"14",46.2402192316018
"73","Belgium","BEL",2009,"14",46.2645075042522
"74","Belgium","BEL",2010,"14",46.8571413569228
"75","Belgium","BEL",2011,"14",46.5608244305875
"76","Belgium","BEL",2012,"14",46.757143743019
"77","Belgium","BEL",2013,"14",44.8313983698397
"78","Belgium","BEL",2014,"14",46.6730426389053
"79","Belgium","BEL",2015,"14",44.5086776903326
"80","Belgium","BEL",2016,"14",47.5758624727029
"81","Belgium","BEL",2017,"14",47.8423868277188
"82","Belgium","BEL",2018,"14",49.7784331264283
"83","Belgium","BEL",2019,"14",49.1258324044841
"84","Belgium","BEL",2020,"14",50.0186895473413
"85","Benin","BEN",2000,"14",45.6106787607932
"86","Benin","BEN",2001,"14",45.5313370701351
"87","Benin","BEN",2002,"14",45.0496196625682
"88","Benin","BEN",2003,"14",45.3310937556171
"89","Benin","BEN",2004,"14",45.8279238661665
"90","Benin","BEN",2005,"14",45.4916662248061
"91","Benin","BEN",2006,"14",44.3846607313386
"92","Benin","BEN",2007,"14",45.582342442701
"93","Benin","BEN",2008,"14",44.7983709754843
"94","Benin","BEN",2009,"14",45.9393800506624
"95","Benin","BEN",2010,"14",43.8160452816223
"96","Benin","BEN",2011,"14",45.8090329874384
"97","Benin","BEN",2012,"14",45.4075217586908
"98","Benin","BEN",2013,"14",46.0373845913348
"99","Benin","BEN",2014,"14",45.8709172268711
"100","Benin","BEN",2015,"14",45.954842900595
"101","Benin","BEN",2016,"14",45.5406796886916
"102","Benin","BEN",2017,"14",45.8387026048381
"103","Benin","BEN",2018,"14",45.1220439466003
"104","Benin","BEN",2019,"14",47.5275568712912
"105","Benin","BEN",2020,"14",49.6108902046246
"106","Bangladesh","BGD",2000,"14",29.2420113355275
"107","Bangladesh","BGD",2001,"14",29.6621629405722
"108","Bangladesh","BGD",2002,"14",29.4836441365915
"109","Bangladesh","BGD",2003,"14",29.2994580689924
"110","Bangladesh","BGD",2004,"14",29.2182272904615
"111","Bangladesh","BGD",2005,"14",29.0500984697812
"112","Bangladesh","BGD",2006,"14",29.6848319950459
"113","Bangladesh","BGD",2007,"14",29.1152720013932
"114","Bangladesh","BGD",2008,"14",29.4723096093546
"115","Bangladesh","BGD",2009,"14",29.6886101707915
"116","Bangladesh","BGD",2010,"14",29.6102130240698
"117","Bangladesh","BGD",2011,"14",29.5259395425565
"118","Bangladesh","BGD",2012,"14",29.3932702427977
"119","Bangladesh","BGD",2013,"14",29.5922823084384
"120","Bangladesh","BGD",2014,"14",29.5453443068357
"121","Bangladesh","BGD",2015,"14",29.6306424563297
"122","Bangladesh","BGD",2016,"14",29.5939943847877
"123","Bangladesh","BGD",2017,"14",31.5471168276781
"124","Bangladesh","BGD",2018,"14",31.7684856763374
"125","Bangladesh","BGD",2019,"14",35.4831823067998
"126","Bangladesh","BGD",2020,"14",39.6498489734665
"127","Bulgaria","BGR",2000,"14",37.972683663319
"128","Bulgaria","BGR",2001,"14",37.02870705027
"129","Bulgaria","BGR",2002,"14",42.3969468764955
"130","Bulgaria","BGR",2003,"14",42.0471957503293
"131","Bulgaria","BGR",2004,"14",42.6473075133664
"132","Bulgaria","BGR",2005,"14",42.5683984669564
"133","Bulgaria","BGR",2006,"14",42.5198219216555
"134","Bulgaria","BGR",2007,"14",49.7399789786294
"135","Bulgaria","BGR",2008,"14",49.5740091155181
"136","Bulgaria","BGR",2009,"14",49.5294806156589
"137","Bulgaria","BGR",2010,"14",49.5561977155744
"138","Bulgaria","BGR",2011,"14",49.962621477925
"139","Bulgaria","BGR",2012,"14",49.8044999640827
"140","Bulgaria","BGR",2013,"14",49.5847865676438
"141","Bulgaria","BGR",2014,"14",49.8211222925882
"142","Bulgaria","BGR",2015,"14",49.7146710888529
"143","Bulgaria","BGR",2016,"14",49.9867067699774
"144","Bulgaria","BGR",2017,"14",48.4605607735872
"145","Bulgaria","BGR",2018,"14",48.4580334890496
"146","Bulgaria","BGR",2019,"14",49.4079958239175
"147","Bulgaria","BGR",2020,"14",64.6871915524742
"148","Bahamas","BHS",2000,"14",33.2527449437882
"149","Bahamas","BHS",2001,"14",33.1507341986563
"150","Bahamas","BHS",2002,"14",33.803417958183
"151","Bahamas","BHS",2003,"14",33.7648805655777
"152","Bahamas","BHS",2004,"14",33.7580798492355
"153","Bahamas","BHS",2005,"14",33.7864161673277
"154","Bahamas","BHS",2006,"14",33.803417958183
"155","Bahamas","BHS",2007,"14",33.7750816400908
"156","Bahamas","BHS",2008,"14",33.8022845054593
"157","Bahamas","BHS",2009,"14",33.7977694309461
"158","Bahamas","BHS",2010,"14",33.8170145054593
"159","Bahamas","BHS",2011,"14",33.8022796200514
"160","Bahamas","BHS",2012,"14",33.285412588134
"161","Bahamas","BHS",2013,"14",33.0832789535303
"162","Bahamas","BHS",2014,"14",33.0865796281459
"163","Bahamas","BHS",2015,"14",36.8477548648704
"164","Bahamas","BHS",2016,"14",36.8987602374363
"165","Bahamas","BHS",2017,"14",35.7682499581591
"166","Bahamas","BHS",2018,"14",42.2416377592914
"167","Bahamas","BHS",2019,"14",38.1355595804127
"168","Bahamas","BHS",2020,"14",40.6355595804127
"169","Belize","BLZ",2000,"14",45.1181597878168
"170","Belize","BLZ",2001,"14",45.2864711966985
"171","Belize","BLZ",2002,"14",45.4472062947799
"172","Belize","BLZ",2003,"14",45.424805150975
"173","Belize","BLZ",2004,"14",45.3756888662819
"174","Belize","BLZ",2005,"14",45.3361005997467
"175","Belize","BLZ",2006,"14",45.1150856519611
"176","Belize","BLZ",2007,"14",45.4695346281133
"177","Belize","BLZ",2008,"14",45.2929049120054
"178","Belize","BLZ",2009,"14",45.4416199766878
"179","Belize","BLZ",2010,"14",45.2814047878168
"180","Belize","BLZ",2011,"14",44.9775266402941
"181","Belize","BLZ",2012,"14",46.6255627247515
"182","Belize","BLZ",2013,"14",46.7585109473257
"183","Belize","BLZ",2014,"14",46.72437009368
"184","Belize","BLZ",2015,"14",46.5462767328277
"185","Belize","BLZ",2016,"14",62.8187205896631
"186","Belize","BLZ",2017,"14",62.6653196678749
"187","Belize","BLZ",2018,"14",62.4714875014978
"188","Belize","BLZ",2019,"14",61.5642500983989
"189","Belize","BLZ",2020,"14",60.5225834317323
"190","Brazil","BRA",2000,"14",25.8292892866954
"191","Brazil","BRA",2001,"14",25.6879251962346
"192","Brazil","BRA",2002,"14",25.8358700208894
"193","Brazil","BRA",2003,"14",25.7371136668101
"194","Brazil","BRA",2004,"14",26.0275609272549
"195","Brazil","BRA",2005,"14",26.1302875568765
"196","Brazil","BRA",2006,"14",26.0211927322217
"197","Brazil","BRA",2007,"14",25.9205988029945
"198","Brazil","BRA",2008,"14",27.7115017507083
"199","Brazil","BRA",2009,"14",27.7738416505111
"200","Brazil","BRA",2010,"14",27.8035947845079
"201","Brazil","BRA",2011,"14",27.927942023077
"202","Brazil","BRA",2012,"14",27.9591119729784
"203","Brazil","BRA",2013,"14",29.0659023956429
"204","Brazil","BRA",2014,"14",28.9161262488405
"205","Brazil","BRA",2015,"14",28.9897809777943
"206","Brazil","BRA",2016,"14",30.4609401095907
"207","Brazil","BRA",2017,"14",30.3628167033188
"208","Brazil","BRA",2018,"14",32.0417304109021
"209","Brazil","BRA",2019,"14",36.4441083345265
"210","Brazil","BRA",2020,"14",49.2960722230177
"211","Canada","CAN",2000,"14",42.7624820263323
"212","Canada","CAN",2001,"14",42.7196202784186
"213","Canada","CAN",2002,"14",42.6791398240012
"214","Canada","CAN",2003,"14",42.6992079758904
"215","Canada","CAN",2004,"14",42.7202504134938
"216","Canada","CAN",2005,"14",43.0962627527135
"217","Canada","CAN",2006,"14",43.092633172253
"218","Canada","CAN",2007,"14",43.1532246500163
"219","Canada","CAN",2008,"14",43.4558295681648
"220","Canada","CAN",2009,"14",43.4855193695839
"221","Canada","CAN",2010,"14",44.1874428734748
"222","Canada","CAN",2011,"14",44.222875687676
"223","Canada","CAN",2012,"14",44.246375972653
"224","Canada","CAN",2013,"14",44.2711576249191
"225","Canada","CAN",2014,"14",44.0872377018728
"226","Canada","CAN",2015,"14",43.9387006706757
"227","Canada","CAN",2016,"14",41.2422548059617
"228","Canada","CAN",2017,"14",41.5390074654183
"229","Canada","CAN",2018,"14",41.5100473319874
"230","Canada","CAN",2019,"14",41.5740064499669
"231","Canada","CAN",2020,"14",41.5740064499669
"232","Chile","CHL",2000,"14",47.8843144090278
"233","Chile","CHL",2001,"14",47.8512553712536
"234","Chile","CHL",2002,"14",47.6547902324812
"235","Chile","CHL",2003,"14",47.4573805497724
"236","Chile","CHL",2004,"14",47.6207804683905
"237","Chile","CHL",2005,"14",47.6148055351886
"238","Chile","CHL",2006,"14",47.9737322310228
"239","Chile","CHL",2007,"14",48.330450206374
"240","Chile","CHL",2008,"14",48.2426076202883
"241","Chile","CHL",2009,"14",48.1892807720425
"242","Chile","CHL",2010,"14",48.3628072237309
"243","Chile","CHL",2011,"14",48.3628072237309
"244","Chile","CHL",2012,"14",48.4802733840123
"245","Chile","CHL",2013,"14",48.1238183332301
"246","Chile","CHL",2014,"14",47.8620335605625
"247","Chile","CHL",2015,"14",48.1112124559195
"248","Chile","CHL",2016,"14",48.6924495487003
"249","Chile","CHL",2017,"14",48.1556731761195
"250","Chile","CHL",2018,"14",47.4174776974533
"251","Chile","CHL",2019,"14",47.9851523880109
"252","Chile","CHL",2020,"14",47.9851523880109
"253","Côte d'Ivoire","CIV",2000,"14",72.7586696777821
"254","Côte d'Ivoire","CIV",2001,"14",73.3457981886519
"255","Côte d'Ivoire","CIV",2002,"14",72.5319791330447
"256","Côte d'Ivoire","CIV",2003,"14",72.2916871556231
"257","Côte d'Ivoire","CIV",2004,"14",72.4299683879129
"258","Côte d'Ivoire","CIV",2005,"14",72.8448120847823
"259","Côte d'Ivoire","CIV",2006,"14",73.164445752862
"260","Côte d'Ivoire","CIV",2007,"14",73.3435312832045
"261","Côte d'Ivoire","CIV",2008,"14",71.2013056354363
"262","Côte d'Ivoire","CIV",2009,"14",72.7133315688346
"263","Côte d'Ivoire","CIV",2010,"14",73.4999477590733
"264","Côte d'Ivoire","CIV",2011,"14",73.0012285606511
"265","Côte d'Ivoire","CIV",2012,"14",73.1984493345726
"266","Côte d'Ivoire","CIV",2013,"14",73.4115384466257
"267","Côte d'Ivoire","CIV",2014,"14",73.2755241197833
"268","Côte d'Ivoire","CIV",2015,"14",73.42513987931
"269","Côte d'Ivoire","CIV",2016,"14",73.2075169563621
"270","Côte d'Ivoire","CIV",2017,"14",73.3299298505203
"271","Côte d'Ivoire","CIV",2018,"14",70.8014498450058
"272","Côte d'Ivoire","CIV",2019,"14",72.7065308524925
"273","Côte d'Ivoire","CIV",2020,"14",72.7065308524925
"274","Colombia","COL",2000,"14",18.69736567859
"275","Colombia","COL",2001,"14",18.3278600906681
"276","Colombia","COL",2002,"14",18.9374338764455
"277","Colombia","COL",2003,"14",18.964636741814
"278","Colombia","COL",2004,"14",19.08024891963
"279","Colombia","COL",2005,"14",20.483303498235
"280","Colombia","COL",2006,"14",21.7484906040768
"281","Colombia","COL",2007,"14",21.9117077962877
"282","Colombia","COL",2008,"14",22.0080512778011
"283","Colombia","COL",2009,"14",21.9162416071824
"284","Colombia","COL",2010,"14",21.9423110198273
"285","Colombia","COL",2011,"14",21.7710565840373
"286","Colombia","COL",2012,"14",21.9512348167141
"287","Colombia","COL",2013,"14",21.8537087390684
"288","Colombia","COL",2014,"14",22.196178969867
"289","Colombia","COL",2015,"14",21.9600960779176
"290","Colombia","COL",2016,"14",22.0765075080511
"291","Colombia","COL",2017,"14",23.8812088658187
"292","Colombia","COL",2018,"14",25.5968447015433
"293","Colombia","COL",2019,"14",25.5846849276736
"294","Colombia","COL",2020,"14",53.989060662624
"295","Cabo Verde","CPV",2000,"14",46.0575127052428
"296","Cabo Verde","CPV",2001,"14",45.3925537740132
"297","Cabo Verde","CPV",2002,"14",46.0707363203525
"298","Cabo Verde","CPV",2003,"14",44.7011476125642
"299","Cabo Verde","CPV",2004,"14",45.9762819267119
"300","Cabo Verde","CPV",2005,"14",48.4196364779402
"301","Cabo Verde","CPV",2006,"14",48.3705201932471
"302","Cabo Verde","CPV",2007,"14",47.7754575133115
"303","Cabo Verde","CPV",2008,"14",48.2156149876766
"304","Cabo Verde","CPV",2009,"14",48.0437079912507
"305","Cabo Verde","CPV",2010,"14",48.5348708381817
"306","Cabo Verde","CPV",2011,"14",48.6142125288398
"307","Cabo Verde","CPV",2012,"14",48.1572225421273
"308","Cabo Verde","CPV",2013,"14",48.444301253363
"309","Cabo Verde","CPV",2014,"14",47.4062410237403
"310","Cabo Verde","CPV",2015,"14",47.62631331741
"311","Cabo Verde","CPV",2016,"14",48.3860943685421
"312","Cabo Verde","CPV",2017,"14",47.9878645536408
"313","Cabo Verde","CPV",2018,"14",43.6976306452673
"314","Cabo Verde","CPV",2019,"14",49.2374158511288
"315","Cabo Verde","CPV",2020,"14",50.2790825177955
"316","Costa Rica","CRI",2000,"14",25.4280524279016
"317","Costa Rica","CRI",2001,"14",25.5235706903186
"318","Costa Rica","CRI",2002,"14",26.2149768517676
"319","Costa Rica","CRI",2003,"14",26.644272070864
"320","Costa Rica","CRI",2004,"14",26.4461447352713
"321","Costa Rica","CRI",2005,"14",26.6983379662916
"322","Costa Rica","CRI",2006,"14",26.436649523939
"323","Costa Rica","CRI",2007,"14",26.0627001251224
"324","Costa Rica","CRI",2008,"14",26.6053406165875
"325","Costa Rica","CRI",2009,"14",26.6140785643013
"326","Costa Rica","CRI",2010,"14",26.6877529913409
"327","Costa Rica","CRI",2011,"14",25.2745482185415
"328","Costa Rica","CRI",2012,"14",26.5523991767128
"329","Costa Rica","CRI",2013,"14",25.749360420949
"330","Costa Rica","CRI",2014,"14",26.7365656826972
"331","Costa Rica","CRI",2015,"14",26.8111665873898
"332","Costa Rica","CRI",2016,"14",28.1463567645213
"333","Costa Rica","CRI",2017,"14",28.4072558377218
"334","Costa Rica","CRI",2018,"14",28.7961598372717
"335","Costa Rica","CRI",2019,"14",28.7389143934148
"336","Costa Rica","CRI",2020,"14",50.4092762622765
"337","Cuba","CUB",2000,"14",55.1297417221804
"338","Cuba","CUB",2001,"14",61.7254959313251
"339","Cuba","CUB",2002,"14",64.1442903007853
"340","Cuba","CUB",2003,"14",64.2281658023382
"341","Cuba","CUB",2004,"14",64.2905057021409
"342","Cuba","CUB",2005,"14",64.3131747566147
"343","Cuba","CUB",2006,"14",64.2927726075883
"344","Cuba","CUB",2007,"14",64.3052405875489
"345","Cuba","CUB",2008,"14",64.3499433239304
"346","Cuba","CUB",2009,"14",64.2955375931935
"347","Cuba","CUB",2010,"14",66.4485738624565
"348","Cuba","CUB",2011,"14",66.5573853239304
"349","Cuba","CUB",2012,"14",67.7995664811403
"350","Cuba","CUB",2013,"14",67.9423815243249
"351","Cuba","CUB",2014,"14",68.039858458562
"352","Cuba","CUB",2015,"14",68.0715951348252
"353","Cuba","CUB",2016,"14",67.9344473552591
"354","Cuba","CUB",2017,"14",66.2552202334518
"355","Cuba","CUB",2018,"14",66.0455314795697
"356","Cuba","CUB",2019,"14",65.0902291877283
"357","Cuba","CUB",2020,"14",63.8402291877283
"358","Cyprus","CYP",2000,"14",41.4710580086682
"359","Cyprus","CYP",2001,"14",42.669957834381
"360","Cyprus","CYP",2002,"14",42.6869596252363
"361","Cyprus","CYP",2003,"14",43.2733574691069
"362","Cyprus","CYP",2004,"14",45.6325104872648
"363","Cyprus","CYP",2005,"14",45.6291338182264
"364","Cyprus","CYP",2006,"14",45.6221205039644
"365","Cyprus","CYP",2007,"14",45.7954174973299
"366","Cyprus","CYP",2008,"14",47.8088170130433
"367","Cyprus","CYP",2009,"14",47.8116506448526
"368","Cyprus","CYP",2010,"14",47.8116506448526
"369","Cyprus","CYP",2011,"14",47.7795361510148
"370","Cyprus","CYP",2012,"14",47.808993985441
"371","Cyprus","CYP",2013,"14",47.8101302319008
"372","Cyprus","CYP",2014,"14",49.2146171056639
"373","Cyprus","CYP",2015,"14",49.2153892868199
"374","Cyprus","CYP",2016,"14",49.5318135543307
"375","Cyprus","CYP",2017,"14",48.6437795504048
"376","Cyprus","CYP",2018,"14",48.6409530025659
"377","Cyprus","CYP",2019,"14",49.4161832687521
"378","Cyprus","CYP",2020,"14",49.8564436161179
"379","Germany","DEU",2000,"14",41.6242722240997
"380","Germany","DEU",2001,"14",42.7824131883765
"381","Germany","DEU",2002,"14",42.5751205396918
"382","Germany","DEU",2003,"14",42.8964534218354
"383","Germany","DEU",2004,"14",44.8526852020038
"384","Germany","DEU",2005,"14",44.93339918894
"385","Germany","DEU",2006,"14",45.3924037081131
"386","Germany","DEU",2007,"14",45.6586270134232
"387","Germany","DEU",2008,"14",45.9607545552557
"388","Germany","DEU",2009,"14",45.8866859918908
"389","Germany","DEU",2010,"14",46.3202911541851
"390","Germany","DEU",2011,"14",46.4235786879539
"391","Germany","DEU",2012,"14",46.3147201503722
"392","Germany","DEU",2013,"14",46.1776868999902
"393","Germany","DEU",2014,"14",46.292105659108
"394","Germany","DEU",2015,"14",46.1991582253275
"395","Germany","DEU",2016,"14",44.5896835758859
"396","Germany","DEU",2017,"14",46.7748725683692
"397","Germany","DEU",2018,"14",45.4325938544122
"398","Germany","DEU",2019,"14",48.1588625440522
"399","Germany","DEU",2020,"14",63.3374339726236
"400","Denmark","DNK",2000,"14",55.4765799278925
"401","Denmark","DNK",2001,"14",55.6466078364455
"402","Denmark","DNK",2002,"14",55.9375058190886
"403","Denmark","DNK",2003,"14",56.2161462803283
"404","Denmark","DNK",2004,"14",55.7810006396252
"405","Denmark","DNK",2005,"14",55.9801326360511
"406","Denmark","DNK",2006,"14",55.9451845104041
"407","Denmark","DNK",2007,"14",55.8079982184191
"408","Denmark","DNK",2008,"14",55.4877978239775
"409","Denmark","DNK",2009,"14",56.0686589708428
"410","Denmark","DNK",2010,"14",56.3217405351965
"411","Denmark","DNK",2011,"14",55.9146420986056
"412","Denmark","DNK",2012,"14",56.2494685461061
"413","Denmark","DNK",2013,"14",56.2406375692672
"414","Denmark","DNK",2014,"14",56.2550542455334
"415","Denmark","DNK",2015,"14",55.9475287031037
"416","Denmark","DNK",2016,"14",56.1334720646231
"417","Denmark","DNK",2017,"14",56.6660345934105
"418","Denmark","DNK",2018,"14",56.0114460043904
"419","Denmark","DNK",2019,"14",56.9588749782939
"420","Denmark","DNK",2020,"14",74.8159656282348
"421","Dominican Republic","DOM",2000,"14",45.9854748706812
"422","Dominican Republic","DOM",2001,"14",46.1384909883789
"423","Dominican Republic","DOM",2002,"14",46.1135550284578
"424","Dominican Republic","DOM",2003,"14",46.1339571774842
"425","Dominican Republic","DOM",2004,"14",54.7159293177603
"426","Dominican Republic","DOM",2005,"14",54.8576109082212
"427","Dominican Republic","DOM",2006,"14",54.5198419965625
"428","Dominican Republic","DOM",2007,"14",54.868945435458
"429","Dominican Republic","DOM",2008,"14",54.8802799626949
"430","Dominican Republic","DOM",2009,"14",53.7435048808369
"431","Dominican Republic","DOM",2010,"14",54.8350198537474
"432","Dominican Republic","DOM",2011,"14",54.8554220027738
"433","Dominican Republic","DOM",2012,"14",54.8066835356552
"434","Dominican Republic","DOM",2013,"14",54.8701568881817
"435","Dominican Republic","DOM",2014,"14",57.6127540027738
"436","Dominican Republic","DOM",2015,"14",57.5436133866289
"437","Dominican Republic","DOM",2016,"14",54.7235809929663
"438","Dominican Republic","DOM",2017,"14",54.306675487796
"439","Dominican Republic","DOM",2018,"14",54.4304859348888
"440","Dominican Republic","DOM",2019,"14",57.0619664508365
"441","Dominican Republic","DOM",2020,"14",59.5619664508365
"442","Ecuador","ECU",2000,"14",38.0596124451826
"443","Ecuador","ECU",2001,"14",38.4109847400843
"444","Ecuador","ECU",2002,"14",38.9697422948868
"445","Ecuador","ECU",2003,"14",39.1671519775956
"446","Ecuador","ECU",2004,"14",39.5368030066195
"447","Ecuador","ECU",2005,"14",39.8371679783965
"448","Ecuador","ECU",2006,"14",39.5594720610933
"449","Ecuador","ECU",2007,"14",39.5604166050297
"450","Ecuador","ECU",2008,"14",39.9779933582543
"451","Ecuador","ECU",2009,"14",39.8457572071575
"452","Ecuador","ECU",2010,"14",40.4442746784623
"453","Ecuador","ECU",2011,"14",40.1835805520143
"454","Ecuador","ECU",2012,"14",41.1375048588727
"455","Ecuador","ECU",2013,"14",40.9530743234522
"456","Ecuador","ECU",2014,"14",40.6854084861523
"457","Ecuador","ECU",2015,"14",40.500216003901
"458","Ecuador","ECU",2016,"14",40.4821704999866
"459","Ecuador","ECU",2017,"14",40.8552494312458
"460","Ecuador","ECU",2018,"14",40.7638843411743
"461","Ecuador","ECU",2019,"14",42.9474786859724
"462","Ecuador","ECU",2020,"14",52.8835531594049
"463","Spain","ESP",2000,"14",42.8441875329859
"464","Spain","ESP",2001,"14",43.1448140067173
"465","Spain","ESP",2002,"14",43.1440182002981
"466","Spain","ESP",2003,"14",43.3283698212003
"467","Spain","ESP",2004,"14",43.2985344996397
"468","Spain","ESP",2005,"14",43.338503298277
"469","Spain","ESP",2006,"14",43.58962746323
"470","Spain","ESP",2007,"14",43.7443902979952
"471","Spain","ESP",2008,"14",43.805682031595
"472","Spain","ESP",2009,"14",43.7203310019989
"473","Spain","ESP",2010,"14",43.6936007891041
"474","Spain","ESP",2011,"14",43.8104171420742
"475","Spain","ESP",2012,"14",43.6406949640437
"476","Spain","ESP",2013,"14",43.6191786997506
"477","Spain","ESP",2014,"14",47.3029139634143
"478","Spain","ESP",2015,"14",47.0505123579983
"479","Spain","ESP",2016,"14",46.8478114238995
"480","Spain","ESP",2017,"14",47.1649762698258
"481","Spain","ESP",2018,"14",47.3595078532909
"482","Spain","ESP",2019,"14",48.416127477054
"483","Spain","ESP",2020,"14",50.2112786378211
"484","Estonia","EST",2000,"14",47.1207703501143
"485","Estonia","EST",2001,"14",47.2116316014083
"486","Estonia","EST",2002,"14",45.4717816705489
"487","Estonia","EST",2003,"14",44.7967358576744
"488","Estonia","EST",2004,"14",61.2493375982044
"489","Estonia","EST",2005,"14",59.3866969556123
"490","Estonia","EST",2006,"14",61.5895450819771
"491","Estonia","EST",2007,"14",61.718009723995
"492","Estonia","EST",2008,"14",61.1986005589718
"493","Estonia","EST",2009,"14",61.7941383964952
"494","Estonia","EST",2010,"14",61.4768716338628
"495","Estonia","EST",2011,"14",61.0538842836864
"496","Estonia","EST",2012,"14",61.7759992184807
"497","Estonia","EST",2013,"14",60.4967870670492
"498","Estonia","EST",2014,"14",60.4817838612026
"499","Estonia","EST",2015,"14",61.3149927769151
"500","Estonia","EST",2016,"14",61.6669795532414
"501","Estonia","EST",2017,"14",56.6362612986582
"502","Estonia","EST",2018,"14",61.5138151450476
"503","Estonia","EST",2019,"14",62.1096570737308
"504","Estonia","EST",2020,"14",63.1513237403974
"505","Finland","FIN",2000,"14",45.1301981842285
"506","Finland","FIN",2001,"14",45.2073809411742
"507","Finland","FIN",2002,"14",44.9111368719818
"508","Finland","FIN",2003,"14",44.9812075392939
"509","Finland","FIN",2004,"14",45.2882198623863
"510","Finland","FIN",2005,"14",45.6327846902148
"511","Finland","FIN",2006,"14",45.8233909143599
"512","Finland","FIN",2007,"14",45.7561111639462
"513","Finland","FIN",2008,"14",45.6338217552523
"514","Finland","FIN",2009,"14",45.8692007649709
"515","Finland","FIN",2010,"14",45.7904102613616
"516","Finland","FIN",2011,"14",46.0475966921514
"517","Finland","FIN",2012,"14",45.7138520563006
"518","Finland","FIN",2013,"14",45.9584996169878
"519","Finland","FIN",2014,"14",45.7038219588494
"520","Finland","FIN",2015,"14",45.3568967021244
"521","Finland","FIN",2016,"14",45.891304439198
"522","Finland","FIN",2017,"14",45.8700075444228
"523","Finland","FIN",2018,"14",44.8454601942466
"524","Finland","FIN",2019,"14",46.4616178051773
