"","Country","Code","Year","SDG","Value"
"293","Cyprus","CYP",2019,"14",49.4161832687521
"294","Cyprus","CYP",2020,"14",49.8564436161179
"295","Germany","DEU",2000,"14",41.6242722240997
"296","Germany","DEU",2001,"14",42.7824131883765
"297","Germany","DEU",2002,"14",42.5751205396918
"298","Germany","DEU",2003,"14",42.8964534218354
"299","Germany","DEU",2004,"14",44.8526852020038
"300","Germany","DEU",2005,"14",44.93339918894
"301","Germany","DEU",2006,"14",45.3924037081131
"302","Germany","DEU",2007,"14",45.6586270134232
"303","Germany","DEU",2008,"14",45.9607545552557
"304","Germany","DEU",2009,"14",45.8866859918908
"305","Germany","DEU",2010,"14",46.3202911541851
"306","Germany","DEU",2011,"14",46.4235786879539
"307","Germany","DEU",2012,"14",46.3147201503722
"308","Germany","DEU",2013,"14",46.1776868999902
"309","Germany","DEU",2014,"14",46.292105659108
"310","Germany","DEU",2015,"14",46.1991582253275
"311","Germany","DEU",2016,"14",44.5896835758859
"312","Germany","DEU",2017,"14",46.7748725683692
"313","Germany","DEU",2018,"14",45.4325938544122
"314","Germany","DEU",2019,"14",48.1588625440522
"315","Germany","DEU",2020,"14",63.3374339726236
"316","Denmark","DNK",2000,"14",55.4765799278925
"317","Denmark","DNK",2001,"14",55.6466078364455
"318","Denmark","DNK",2002,"14",55.9375058190886
"319","Denmark","DNK",2003,"14",56.2161462803283
"320","Denmark","DNK",2004,"14",55.7810006396252
"321","Denmark","DNK",2005,"14",55.9801326360511
"322","Denmark","DNK",2006,"14",55.9451845104041
"323","Denmark","DNK",2007,"14",55.8079982184191
"324","Denmark","DNK",2008,"14",55.4877978239775
"325","Denmark","DNK",2009,"14",56.0686589708428
"326","Denmark","DNK",2010,"14",56.3217405351965
"327","Denmark","DNK",2011,"14",55.9146420986056
"328","Denmark","DNK",2012,"14",56.2494685461061
"329","Denmark","DNK",2013,"14",56.2406375692672
"330","Denmark","DNK",2014,"14",56.2550542455334
"331","Denmark","DNK",2015,"14",55.9475287031037
"332","Denmark","DNK",2016,"14",56.1334720646231
"333","Denmark","DNK",2017,"14",56.6660345934105
"334","Denmark","DNK",2018,"14",56.0114460043904
"335","Denmark","DNK",2019,"14",56.9588749782939
"336","Denmark","DNK",2020,"14",74.8159656282348
"337","Dominican Republic","DOM",2000,"14",45.9854748706812
"338","Dominican Republic","DOM",2001,"14",46.1384909883789
"339","Dominican Republic","DOM",2002,"14",46.1135550284578
"340","Dominican Republic","DOM",2003,"14",46.1339571774842
"341","Dominican Republic","DOM",2004,"14",54.7159293177603
"342","Dominican Republic","DOM",2005,"14",54.8576109082212
"343","Dominican Republic","DOM",2006,"14",54.5198419965625
"344","Dominican Republic","DOM",2007,"14",54.868945435458
"345","Dominican Republic","DOM",2008,"14",54.8802799626949
"346","Dominican Republic","DOM",2009,"14",53.7435048808369
"347","Dominican Republic","DOM",2010,"14",54.8350198537474
"348","Dominican Republic","DOM",2011,"14",54.8554220027738
"349","Dominican Republic","DOM",2012,"14",54.8066835356552
"350","Dominican Republic","DOM",2013,"14",54.8701568881817
"351","Dominican Republic","DOM",2014,"14",57.6127540027738
"352","Dominican Republic","DOM",2015,"14",57.5436133866289
"353","Dominican Republic","DOM",2016,"14",54.7235809929663
"354","Dominican Republic","DOM",2017,"14",54.306675487796
"355","Dominican Republic","DOM",2018,"14",54.4304859348888
"356","Dominican Republic","DOM",2019,"14",57.0619664508365
"357","Dominican Republic","DOM",2020,"14",59.5619664508365
"358","Ecuador","ECU",2000,"14",38.0596124451826
"359","Ecuador","ECU",2001,"14",38.4109847400843
"360","Ecuador","ECU",2002,"14",38.9697422948868
"361","Ecuador","ECU",2003,"14",39.1671519775956
"362","Ecuador","ECU",2004,"14",39.5368030066195
"363","Ecuador","ECU",2005,"14",39.8371679783965
"364","Ecuador","ECU",2006,"14",39.5594720610933
"365","Ecuador","ECU",2007,"14",39.5604166050297
"366","Ecuador","ECU",2008,"14",39.9779933582543
"367","Ecuador","ECU",2009,"14",39.8457572071575
"368","Ecuador","ECU",2010,"14",40.4442746784623
"369","Ecuador","ECU",2011,"14",40.1835805520143
"370","Ecuador","ECU",2012,"14",41.1375048588727
"371","Ecuador","ECU",2013,"14",40.9530743234522
"372","Ecuador","ECU",2014,"14",40.6854084861523
"373","Ecuador","ECU",2015,"14",40.500216003901
"374","Ecuador","ECU",2016,"14",40.4821704999866
"375","Ecuador","ECU",2017,"14",40.8552494312458
"376","Ecuador","ECU",2018,"14",40.7638843411743
"377","Ecuador","ECU",2019,"14",42.9474786859724
"378","Ecuador","ECU",2020,"14",52.8835531594049
"379","Spain","ESP",2000,"14",42.8441875329859
"380","Spain","ESP",2001,"14",43.1448140067173
"381","Spain","ESP",2002,"14",43.1440182002981
"382","Spain","ESP",2003,"14",43.3283698212003
"383","Spain","ESP",2004,"14",43.2985344996397
"384","Spain","ESP",2005,"14",43.338503298277
"385","Spain","ESP",2006,"14",43.58962746323
"386","Spain","ESP",2007,"14",43.7443902979952
"387","Spain","ESP",2008,"14",43.805682031595
"388","Spain","ESP",2009,"14",43.7203310019989
"389","Spain","ESP",2010,"14",43.6936007891041
"390","Spain","ESP",2011,"14",43.8104171420742
"391","Spain","ESP",2012,"14",43.6406949640437
"392","Spain","ESP",2013,"14",43.6191786997506
"393","Spain","ESP",2014,"14",47.3029139634143
"394","Spain","ESP",2015,"14",47.0505123579983
"395","Spain","ESP",2016,"14",46.8478114238995
"396","Spain","ESP",2017,"14",47.1649762698258
"397","Spain","ESP",2018,"14",47.3595078532909
"398","Spain","ESP",2019,"14",48.416127477054
"399","Spain","ESP",2020,"14",50.2112786378211
"400","Estonia","EST",2000,"14",47.1207703501143
"401","Estonia","EST",2001,"14",47.2116316014083
"402","Estonia","EST",2002,"14",45.4717816705489
"403","Estonia","EST",2003,"14",44.7967358576744
"404","Estonia","EST",2004,"14",61.2493375982044
"405","Estonia","EST",2005,"14",59.3866969556123
"406","Estonia","EST",2006,"14",61.5895450819771
"407","Estonia","EST",2007,"14",61.718009723995
"408","Estonia","EST",2008,"14",61.1986005589718
"409","Estonia","EST",2009,"14",61.7941383964952
"410","Estonia","EST",2010,"14",61.4768716338628
"411","Estonia","EST",2011,"14",61.0538842836864
"412","Estonia","EST",2012,"14",61.7759992184807
"413","Estonia","EST",2013,"14",60.4967870670492
"414","Estonia","EST",2014,"14",60.4817838612026
"415","Estonia","EST",2015,"14",61.3149927769151
"416","Estonia","EST",2016,"14",61.6669795532414
"417","Estonia","EST",2017,"14",56.6362612986582
"418","Estonia","EST",2018,"14",61.5138151450476
"419","Estonia","EST",2019,"14",62.1096570737308
"420","Estonia","EST",2020,"14",63.1513237403974
"421","Finland","FIN",2000,"14",45.1301981842285
"422","Finland","FIN",2001,"14",45.2073809411742
"423","Finland","FIN",2002,"14",44.9111368719818
"424","Finland","FIN",2003,"14",44.9812075392939
"425","Finland","FIN",2004,"14",45.2882198623863
"426","Finland","FIN",2005,"14",45.6327846902148
"427","Finland","FIN",2006,"14",45.8233909143599
"428","Finland","FIN",2007,"14",45.7561111639462
"429","Finland","FIN",2008,"14",45.6338217552523
"430","Finland","FIN",2009,"14",45.8692007649709
"431","Finland","FIN",2010,"14",45.7904102613616
"432","Finland","FIN",2011,"14",46.0475966921514
"433","Finland","FIN",2012,"14",45.7138520563006
"434","Finland","FIN",2013,"14",45.9584996169878
"435","Finland","FIN",2014,"14",45.7038219588494
"436","Finland","FIN",2015,"14",45.3568967021244
"437","Finland","FIN",2016,"14",45.891304439198
"438","Finland","FIN",2017,"14",45.8700075444228
"439","Finland","FIN",2018,"14",44.8454601942466
"440","Finland","FIN",2019,"14",46.4616178051773
"441","Finland","FIN",2020,"14",62.5330463766059
"442","Fiji","FJI",2000,"14",38.0348033919338
"443","Fiji","FJI",2001,"14",38.0550497300654
"444","Fiji","FJI",2002,"14",38.079841222868
"445","Fiji","FJI",2003,"14",37.6182642048008
"446","Fiji","FJI",2004,"14",39.2080840506965
"447","Fiji","FJI",2005,"14",39.2307920306571
"448","Fiji","FJI",2006,"14",40.2526082573023
"449","Fiji","FJI",2007,"14",39.8369221133538
"450","Fiji","FJI",2008,"14",40.2676341483548
"451","Fiji","FJI",2009,"14",40.3231733318155
"452","Fiji","FJI",2010,"14",40.2268298503021
"453","Fiji","FJI",2011,"14",40.4410524150789
"454","Fiji","FJI",2012,"14",40.2381511031335
"455","Fiji","FJI",2013,"14",39.8607274710304
"456","Fiji","FJI",2014,"14",39.5023787136052
"457","Fiji","FJI",2015,"14",38.822129382653
"458","Fiji","FJI",2016,"14",38.7751536347896
"459","Fiji","FJI",2017,"14",38.7824814602496
"460","Fiji","FJI",2018,"14",47.7231469640455
"461","Fiji","FJI",2019,"14",37.4693559132469
"462","Fiji","FJI",2020,"14",37.4693559132469
"463","France","FRA",2000,"14",42.89064894495
"464","France","FRA",2001,"14",43.8585336391823
"465","France","FRA",2002,"14",46.0264887894781
"466","France","FRA",2003,"14",46.6952484503113
"467","France","FRA",2004,"14",47.1493641453445
"468","France","FRA",2005,"14",47.5415646463306
"469","France","FRA",2006,"14",50.8620060603884
"470","France","FRA",2007,"14",50.6127406252559
"471","France","FRA",2008,"14",51.1363178867586
"472","France","FRA",2009,"14",51.1373068337432
"473","France","FRA",2010,"14",51.6753059195002
"474","France","FRA",2011,"14",51.7993096275153
"475","France","FRA",2012,"14",52.1164695525047
"476","France","FRA",2013,"14",52.1499246424755
"477","France","FRA",2014,"14",52.0851707970218
"478","France","FRA",2015,"14",52.3081391711203
"479","France","FRA",2016,"14",52.744285564167
"480","France","FRA",2017,"14",47.902130229113
"481","France","FRA",2018,"14",53.7881829094317
"482","France","FRA",2019,"14",54.4211293542085
"483","France","FRA",2020,"14",55.9716377055574
"484","Faroe Islands","FRO",2000,"14",59.4592449698035
"485","Faroe Islands","FRO",2001,"14",59.3062288521058
"486","Faroe Islands","FRO",2002,"14",58.6714953268412
"487","Faroe Islands","FRO",2003,"14",57.3755810460925
"488","Faroe Islands","FRO",2004,"14",57.4643681761146
"489","Faroe Islands","FRO",2005,"14",59.2835597976321
"490","Faroe Islands","FRO",2006,"14",59.3194524672155
"491","Faroe Islands","FRO",2007,"14",59.5801465936635
"492","Faroe Islands","FRO",2008,"14",59.0984291860966
"493","Faroe Islands","FRO",2009,"14",58.843402323267
"494","Faroe Islands","FRO",2010,"14",59.1872163161187
"495","Faroe Islands","FRO",2011,"14",58.4618065729591
"496","Faroe Islands","FRO",2012,"14",62.466309705265
"497","Faroe Islands","FRO",2013,"14",62.2798744224369
"498","Faroe Islands","FRO",2014,"14",61.7713122007949
"499","Faroe Islands","FRO",2015,"14",62.233741145778
"500","Faroe Islands","FRO",2016,"14",63.4897761670638
"501","Faroe Islands","FRO",2017,"14",64.5247879072307
"502","Faroe Islands","FRO",2018,"14",64.5655076526926
"503","Faroe Islands","FRO",2019,"14",63.8711749898765
"504","Faroe Islands","FRO",2020,"14",63.8711749898765
"505","Micronesia (Federated States of)","FSM",2000,"14",51.8296139331851
"506","Micronesia (Federated States of)","FSM",2001,"14",52.190429716892
"507","Micronesia (Federated States of)","FSM",2002,"14",52.0988089550607
"508","Micronesia (Federated States of)","FSM",2003,"14",52.2083760516838
"509","Micronesia (Federated States of)","FSM",2004,"14",52.2603259681861
"510","Micronesia (Federated States of)","FSM",2005,"14",52.3632812572543
"511","Micronesia (Federated States of)","FSM",2006,"14",52.3387231149078
"512","Micronesia (Federated States of)","FSM",2007,"14",52.3273885876709
"513","Micronesia (Federated States of)","FSM",2008,"14",51.9797964190736
"514","Micronesia (Federated States of)","FSM",2009,"14",52.3122758846884
"515","Micronesia (Federated States of)","FSM",2010,"14",51.9401255737445
"516","Micronesia (Federated States of)","FSM",2011,"14",52.2612705121225
"517","Micronesia (Federated States of)","FSM",2012,"14",51.0827374981468
"518","Micronesia (Federated States of)","FSM",2013,"14",50.683561631537
"519","Micronesia (Federated States of)","FSM",2014,"14",50.4767650622744
"520","Micronesia (Federated States of)","FSM",2015,"14",50.2453944645187
"521","Micronesia (Federated States of)","FSM",2016,"14",49.1720007595791
"522","Micronesia (Federated States of)","FSM",2017,"14",49.671380347257
"523","Micronesia (Federated States of)","FSM",2018,"14",50.7425180000437
