"","Country","Code","Year","SDG_sub","Value"
"252","Antigua and Barbuda","ATG",2019,"14_2_1",0
"253","Antigua and Barbuda","ATG",2020,"14_2_1",0
"254","Antigua and Barbuda","ATG",2000,"14_5_1",0
"255","Antigua and Barbuda","ATG",2001,"14_5_1",0
"256","Antigua and Barbuda","ATG",2002,"14_5_1",0
"257","Antigua and Barbuda","ATG",2003,"14_5_1",0
"258","Antigua and Barbuda","ATG",2004,"14_5_1",0
"259","Antigua and Barbuda","ATG",2005,"14_5_1",19.07045
"260","Antigua and Barbuda","ATG",2006,"14_5_1",19.07045
"261","Antigua and Barbuda","ATG",2007,"14_5_1",19.07045
"262","Antigua and Barbuda","ATG",2008,"14_5_1",19.07045
"263","Antigua and Barbuda","ATG",2009,"14_5_1",19.07045
"264","Antigua and Barbuda","ATG",2010,"14_5_1",19.07045
"265","Antigua and Barbuda","ATG",2011,"14_5_1",19.07045
"266","Antigua and Barbuda","ATG",2012,"14_5_1",19.07045
"267","Antigua and Barbuda","ATG",2013,"14_5_1",19.07045
"268","Antigua and Barbuda","ATG",2014,"14_5_1",19.07045
"269","Antigua and Barbuda","ATG",2015,"14_5_1",19.07045
"270","Antigua and Barbuda","ATG",2016,"14_5_1",19.07045
"271","Antigua and Barbuda","ATG",2017,"14_5_1",19.07045
"272","Antigua and Barbuda","ATG",2018,"14_5_1",19.07045
"273","Antigua and Barbuda","ATG",2019,"14_5_1",19.07045
"274","Antigua and Barbuda","ATG",2020,"14_5_1",19.07045
"275","Antigua and Barbuda","ATG",2000,"14_6_1",50
"276","Antigua and Barbuda","ATG",2001,"14_6_1",50
"277","Antigua and Barbuda","ATG",2002,"14_6_1",50
"278","Antigua and Barbuda","ATG",2003,"14_6_1",50
"279","Antigua and Barbuda","ATG",2004,"14_6_1",50
"280","Antigua and Barbuda","ATG",2005,"14_6_1",50
"281","Antigua and Barbuda","ATG",2006,"14_6_1",50
"282","Antigua and Barbuda","ATG",2007,"14_6_1",50
"283","Antigua and Barbuda","ATG",2008,"14_6_1",50
"284","Antigua and Barbuda","ATG",2009,"14_6_1",50
"285","Antigua and Barbuda","ATG",2010,"14_6_1",50
"286","Antigua and Barbuda","ATG",2011,"14_6_1",50
"287","Antigua and Barbuda","ATG",2012,"14_6_1",50
"288","Antigua and Barbuda","ATG",2013,"14_6_1",50
"289","Antigua and Barbuda","ATG",2014,"14_6_1",50
"290","Antigua and Barbuda","ATG",2015,"14_6_1",50
"291","Antigua and Barbuda","ATG",2016,"14_6_1",50
"292","Antigua and Barbuda","ATG",2017,"14_6_1",50
"293","Antigua and Barbuda","ATG",2018,"14_6_1",50
"294","Antigua and Barbuda","ATG",2019,"14_6_1",50
"295","Antigua and Barbuda","ATG",2020,"14_6_1",50
"296","Antigua and Barbuda","ATG",2000,"14_7_1",4.99424554500079
"297","Antigua and Barbuda","ATG",2001,"14_7_1",4.99424554500079
"298","Antigua and Barbuda","ATG",2002,"14_7_1",4.99424554500079
"299","Antigua and Barbuda","ATG",2003,"14_7_1",4.99424554500079
"300","Antigua and Barbuda","ATG",2004,"14_7_1",4.99424554500079
"301","Antigua and Barbuda","ATG",2005,"14_7_1",4.99424554500079
"302","Antigua and Barbuda","ATG",2006,"14_7_1",4.99424554500079
"303","Antigua and Barbuda","ATG",2007,"14_7_1",4.99424554500079
"304","Antigua and Barbuda","ATG",2008,"14_7_1",4.99424554500079
"305","Antigua and Barbuda","ATG",2009,"14_7_1",4.99424554500079
"306","Antigua and Barbuda","ATG",2010,"14_7_1",4.99424554500079
"307","Antigua and Barbuda","ATG",2011,"14_7_1",4.99424554500079
"308","Antigua and Barbuda","ATG",2012,"14_7_1",4.98373791558977
"309","Antigua and Barbuda","ATG",2013,"14_7_1",4.96045225730317
"310","Antigua and Barbuda","ATG",2014,"14_7_1",4.61428720640269
"311","Antigua and Barbuda","ATG",2015,"14_7_1",4.26812215550222
"312","Antigua and Barbuda","ATG",2016,"14_7_1",4.29760958968748
"313","Antigua and Barbuda","ATG",2017,"14_7_1",4.39799641922326
"314","Antigua and Barbuda","ATG",2018,"14_7_1",4.56928264410954
"315","Antigua and Barbuda","ATG",2019,"14_7_1",4.81146826434633
"316","Antigua and Barbuda","ATG",2020,"14_7_1",4.81146826434633
"317","Antigua and Barbuda","ATG",2000,"14_b_1",100
"318","Antigua and Barbuda","ATG",2001,"14_b_1",100
"319","Antigua and Barbuda","ATG",2002,"14_b_1",100
"320","Antigua and Barbuda","ATG",2003,"14_b_1",100
"321","Antigua and Barbuda","ATG",2004,"14_b_1",100
"322","Antigua and Barbuda","ATG",2005,"14_b_1",100
"323","Antigua and Barbuda","ATG",2006,"14_b_1",100
"324","Antigua and Barbuda","ATG",2007,"14_b_1",100
"325","Antigua and Barbuda","ATG",2008,"14_b_1",100
"326","Antigua and Barbuda","ATG",2009,"14_b_1",100
"327","Antigua and Barbuda","ATG",2010,"14_b_1",100
"328","Antigua and Barbuda","ATG",2011,"14_b_1",100
"329","Antigua and Barbuda","ATG",2012,"14_b_1",100
"330","Antigua and Barbuda","ATG",2013,"14_b_1",100
"331","Antigua and Barbuda","ATG",2014,"14_b_1",100
"332","Antigua and Barbuda","ATG",2015,"14_b_1",100
"333","Antigua and Barbuda","ATG",2016,"14_b_1",100
"334","Antigua and Barbuda","ATG",2017,"14_b_1",100
"335","Antigua and Barbuda","ATG",2018,"14_b_1",100
"336","Antigua and Barbuda","ATG",2019,"14_b_1",100
"337","Antigua and Barbuda","ATG",2020,"14_b_1",100
"338","Belgium","BEL",2000,"14_1_1",57.7914091132973
"339","Belgium","BEL",2001,"14_1_1",34.8446587222561
"340","Belgium","BEL",2002,"14_1_1",52.8382207107856
"341","Belgium","BEL",2003,"14_1_1",48.2307353889984
"342","Belgium","BEL",2004,"14_1_1",57.7914091132973
"343","Belgium","BEL",2005,"14_1_1",46.0431716322827
"344","Belgium","BEL",2006,"14_1_1",34.5216246960053
"345","Belgium","BEL",2007,"14_1_1",54.6800813867768
"346","Belgium","BEL",2008,"14_1_1",52.4358449938768
"347","Belgium","BEL",2009,"14_1_1",52.6058629024297
"348","Belgium","BEL",2010,"14_1_1",56.7542998711238
"349","Belgium","BEL",2011,"14_1_1",54.6800813867768
"350","Belgium","BEL",2012,"14_1_1",56.0628937096748
"351","Belgium","BEL",2013,"14_1_1",42.5861408250376
"352","Belgium","BEL",2014,"14_1_1",55.7171906289503
"353","Belgium","BEL",2015,"14_1_1",41.3223410381268
"354","Belgium","BEL",2016,"14_1_1",63.0349012962936
"355","Belgium","BEL",2017,"14_1_1",65.0908199056214
"356","Belgium","BEL",2018,"14_1_1",78.6475847808223
"357","Belgium","BEL",2019,"14_1_1",67.8433918544662
"358","Belgium","BEL",2020,"14_1_1",67.8433918544662
"359","Belgium","BEL",2000,"14_2_1",0
"360","Belgium","BEL",2001,"14_2_1",0
"361","Belgium","BEL",2002,"14_2_1",0
"362","Belgium","BEL",2003,"14_2_1",0
"363","Belgium","BEL",2004,"14_2_1",0
"364","Belgium","BEL",2005,"14_2_1",0
"365","Belgium","BEL",2006,"14_2_1",0
"366","Belgium","BEL",2007,"14_2_1",0
"367","Belgium","BEL",2008,"14_2_1",0
"368","Belgium","BEL",2009,"14_2_1",0
"369","Belgium","BEL",2010,"14_2_1",0
"370","Belgium","BEL",2011,"14_2_1",0
"371","Belgium","BEL",2012,"14_2_1",0
"372","Belgium","BEL",2013,"14_2_1",0
"373","Belgium","BEL",2014,"14_2_1",0
"374","Belgium","BEL",2015,"14_2_1",0
"375","Belgium","BEL",2016,"14_2_1",0
"376","Belgium","BEL",2017,"14_2_1",0
"377","Belgium","BEL",2018,"14_2_1",0
"378","Belgium","BEL",2019,"14_2_1",0
"379","Belgium","BEL",2020,"14_2_1",0
"380","Belgium","BEL",2000,"14_5_1",80.79487
"381","Belgium","BEL",2001,"14_5_1",80.79487
"382","Belgium","BEL",2002,"14_5_1",82.00182
"383","Belgium","BEL",2003,"14_5_1",82.65622
"384","Belgium","BEL",2004,"14_5_1",82.65622
"385","Belgium","BEL",2005,"14_5_1",91.6602
"386","Belgium","BEL",2006,"14_5_1",91.6602
"387","Belgium","BEL",2007,"14_5_1",91.66264
"388","Belgium","BEL",2008,"14_5_1",91.66264
"389","Belgium","BEL",2009,"14_5_1",91.66264
"390","Belgium","BEL",2010,"14_5_1",91.66264
"391","Belgium","BEL",2011,"14_5_1",91.66264
"392","Belgium","BEL",2012,"14_5_1",91.66425
"393","Belgium","BEL",2013,"14_5_1",91.66425
"394","Belgium","BEL",2014,"14_5_1",91.66425
"395","Belgium","BEL",2015,"14_5_1",91.66425
"396","Belgium","BEL",2016,"14_5_1",91.66425
"397","Belgium","BEL",2017,"14_5_1",91.66425
"398","Belgium","BEL",2018,"14_5_1",91.66425
"399","Belgium","BEL",2019,"14_5_1",91.66425
"400","Belgium","BEL",2020,"14_5_1",91.66425
"401","Belgium","BEL",2000,"14_6_1",100
"402","Belgium","BEL",2001,"14_6_1",100
"403","Belgium","BEL",2002,"14_6_1",100
"404","Belgium","BEL",2003,"14_6_1",100
"405","Belgium","BEL",2004,"14_6_1",100
"406","Belgium","BEL",2005,"14_6_1",100
"407","Belgium","BEL",2006,"14_6_1",100
"408","Belgium","BEL",2007,"14_6_1",100
"409","Belgium","BEL",2008,"14_6_1",100
"410","Belgium","BEL",2009,"14_6_1",100
"411","Belgium","BEL",2010,"14_6_1",100
"412","Belgium","BEL",2011,"14_6_1",100
"413","Belgium","BEL",2012,"14_6_1",100
"414","Belgium","BEL",2013,"14_6_1",100
"415","Belgium","BEL",2014,"14_6_1",100
"416","Belgium","BEL",2015,"14_6_1",100
"417","Belgium","BEL",2016,"14_6_1",100
"418","Belgium","BEL",2017,"14_6_1",100
"419","Belgium","BEL",2018,"14_6_1",100
"420","Belgium","BEL",2019,"14_6_1",100
"421","Belgium","BEL",2020,"14_6_1",100
"422","Belgium","BEL",2000,"14_7_1",0.0799945315745297
"423","Belgium","BEL",2001,"14_7_1",0.0799945315745297
"424","Belgium","BEL",2002,"14_7_1",0.0799945315745297
"425","Belgium","BEL",2003,"14_7_1",0.0799945315745297
"426","Belgium","BEL",2004,"14_7_1",0.0799945315745297
"427","Belgium","BEL",2005,"14_7_1",0.0799945315745297
"428","Belgium","BEL",2006,"14_7_1",0.0799945315745297
"429","Belgium","BEL",2007,"14_7_1",0.0799945315745297
"430","Belgium","BEL",2008,"14_7_1",0.0799945315745297
"431","Belgium","BEL",2009,"14_7_1",0.0799945315745297
"432","Belgium","BEL",2010,"14_7_1",0.0799945315745297
"433","Belgium","BEL",2011,"14_7_1",0.0799945315745297
"434","Belgium","BEL",2012,"14_7_1",0.0698073956974306
"435","Belgium","BEL",2013,"14_7_1",0.0663426680789445
"436","Belgium","BEL",2014,"14_7_1",0.0675557643746206
"437","Belgium","BEL",2015,"14_7_1",0.0690556326859544
"438","Belgium","BEL",2016,"14_7_1",0.0707430160049982
"439","Belgium","BEL",2017,"14_7_1",0.0724303993240421
"440","Belgium","BEL",2018,"14_7_1",0.0679896150897904
"441","Belgium","BEL",2019,"14_7_1",0.0539774878365459
"442","Belgium","BEL",2020,"14_7_1",0.0539774878365459
"443","Belgium","BEL",2000,"14_a_1",4.50305509576101
"444","Belgium","BEL",2001,"14_a_1",4.50305509576101
"445","Belgium","BEL",2002,"14_a_1",4.50305509576101
"446","Belgium","BEL",2003,"14_a_1",4.50305509576101
"447","Belgium","BEL",2004,"14_a_1",4.50305509576101
"448","Belgium","BEL",2005,"14_a_1",4.50305509576101
"449","Belgium","BEL",2006,"14_a_1",4.50305509576101
"450","Belgium","BEL",2007,"14_a_1",4.50305509576101
"451","Belgium","BEL",2008,"14_a_1",4.50305509576101
"452","Belgium","BEL",2009,"14_a_1",4.50305509576101
"453","Belgium","BEL",2010,"14_a_1",4.50305509576101
"454","Belgium","BEL",2011,"14_a_1",4.50305509576101
"455","Belgium","BEL",2012,"14_a_1",4.50305509576101
"456","Belgium","BEL",2013,"14_a_1",4.50305509576101
"457","Belgium","BEL",2014,"14_a_1",4.26230207901234
"458","Belgium","BEL",2015,"14_a_1",3.50509716151526
"459","Belgium","BEL",2016,"14_a_1",3.26114299662145
"460","Belgium","BEL",2017,"14_a_1",3.06920748908609
"461","Belgium","BEL",2018,"14_a_1",3.06920748908609
"462","Belgium","BEL",2019,"14_a_1",3.06920748908609
"463","Belgium","BEL",2020,"14_a_1",3.06920748908609
"464","Belgium","BEL",2000,"14_b_1",75
"465","Belgium","BEL",2001,"14_b_1",75
"466","Belgium","BEL",2002,"14_b_1",75
"467","Belgium","BEL",2003,"14_b_1",75
"468","Belgium","BEL",2004,"14_b_1",75
"469","Belgium","BEL",2005,"14_b_1",75
"470","Belgium","BEL",2006,"14_b_1",75
"471","Belgium","BEL",2007,"14_b_1",75
"472","Belgium","BEL",2008,"14_b_1",75
"473","Belgium","BEL",2009,"14_b_1",75
"474","Belgium","BEL",2010,"14_b_1",75
"475","Belgium","BEL",2011,"14_b_1",75
"476","Belgium","BEL",2012,"14_b_1",75
"477","Belgium","BEL",2013,"14_b_1",75
"478","Belgium","BEL",2014,"14_b_1",75
"479","Belgium","BEL",2015,"14_b_1",75
"480","Belgium","BEL",2016,"14_b_1",75
"481","Belgium","BEL",2017,"14_b_1",75
"482","Belgium","BEL",2018,"14_b_1",75
"483","Belgium","BEL",2019,"14_b_1",81.25
"484","Belgium","BEL",2020,"14_b_1",87.5
"485","Benin","BEN",2000,"14_1_1",97.646952145626
"486","Benin","BEN",2001,"14_1_1",97.1709020016775
"487","Benin","BEN",2002,"14_1_1",94.2805975562759
"488","Benin","BEN",2003,"14_1_1",95.9694421145694
"489","Benin","BEN",2004,"14_1_1",98.9504227778659
"490","Benin","BEN",2005,"14_1_1",96.9328769297033
"491","Benin","BEN",2006,"14_1_1",90.2908439688981
"492","Benin","BEN",2007,"14_1_1",97.476934237073
"493","Benin","BEN",2008,"14_1_1",92.7731054337724
"494","Benin","BEN",2009,"14_1_1",99.6191598848412
"495","Benin","BEN",2010,"14_1_1",86.8791512706005
"496","Benin","BEN",2011,"14_1_1",98.8370775054972
"497","Benin","BEN",2012,"14_1_1",95.572733661279
"498","Benin","BEN",2013,"14_1_1",99.120440686419
