"","Entity","Code","SDG","Year","value","value_norm"
"733","Colombia","COL","14_1_1_2",2001,6.84,0.922517171808764
"734","Colombia","COL","14_1_1_2",2002,2.67,0.969782150386507
"735","Colombia","COL","14_1_1_2",2003,2.43,0.972502436923356
"736","Colombia","COL","14_1_1_2",2004,1.41,0.984063654704962
"737","Colombia","COL","14_1_1_2",2005,2.59,0.970688912565457
"738","Colombia","COL","14_1_1_2",2006,3.67,0.958447623149638
"739","Colombia","COL","14_1_1_2",2007,2.23,0.97476934237073
"740","Colombia","COL","14_1_1_2",2008,1.38,0.984403690522068
"741","Colombia","COL","14_1_1_2",2009,2.19,0.975222723460204
"742","Colombia","COL","14_1_1_2",2010,1.96,0.977829664724684
"743","Colombia","COL","14_1_1_2",2011,3.56,0.959694421145694
"744","Colombia","COL","14_1_1_2",2012,1.9,0.978509736358896
"745","Colombia","COL","14_1_1_2",2013,2.74,0.968988733479927
"746","Colombia","COL","14_1_1_2",2014,2.01,0.977262938362841
"747","Colombia","COL","14_1_1_2",2015,3.02,0.965815065853603
"748","Colombia","COL","14_1_1_2",2016,1.32,0.98508376215628
"749","Colombia","COL","14_1_1_2",2017,2.01,0.977262938362841
"750","Colombia","COL","14_1_1_2",2018,2.21,0.974996032915467
"751","Colombia","COL","14_1_1_2",2019,2.28,0.974202616008886
"752","Comoros","COM","14_1_1_2",2000,0.43,0.995171491397094
"753","Comoros","COM","14_1_1_2",2001,0.84,0.990524335229978
"754","Comoros","COM","14_1_1_2",2002,1.42,0.983950309432594
"755","Comoros","COM","14_1_1_2",2003,4.04,0.954253848071997
"756","Comoros","COM","14_1_1_2",2004,0.09,0.999025230657629
"757","Comoros","COM","14_1_1_2",2005,2.24,0.974655997098361
"758","Comoros","COM","14_1_1_2",2006,0.59,0.993357967039195
"759","Comoros","COM","14_1_1_2",2007,1.2,0.986443905424705
"760","Comoros","COM","14_1_1_2",2008,0.49,0.994491419762882
"761","Comoros","COM","14_1_1_2",2009,0.01,0.999931992836579
"762","Comoros","COM","14_1_1_2",2010,0.33,0.996304944120781
"763","Comoros","COM","14_1_1_2",2011,0.23,0.997438396844468
"764","Comoros","COM","14_1_1_2",2012,1.77,0.979983224899689
"765","Comoros","COM","14_1_1_2",2013,0.63,0.99290458594972
"766","Comoros","COM","14_1_1_2",2014,0.04,0.999591957019473
"767","Comoros","COM","14_1_1_2",2015,1.91,0.978396391086528
"768","Comoros","COM","14_1_1_2",2016,1,0.988710810872079
"769","Comoros","COM","14_1_1_2",2017,0.03,0.999705302291841
"770","Comoros","COM","14_1_1_2",2018,0.27,0.996985015754993
"771","Comoros","COM","14_1_1_2",2019,0.05,0.999478611747104
"772","Congo","COG","14_1_1_2",2000,4.23,0.952100287896992
"773","Congo","COG","14_1_1_2",2001,2.08,0.97646952145626
"774","Congo","COG","14_1_1_2",2002,7.81,0.911522680389001
"775","Congo","COG","14_1_1_2",2003,26.69,0.697526806156915
"776","Congo","COG","14_1_1_2",2004,13.78,0.843855552784893
"777","Congo","COG","14_1_1_2",2005,16.87,0.808831863622968
"778","Congo","COG","14_1_1_2",2006,22.97,0.739691247478068
"779","Congo","COG","14_1_1_2",2007,12.44,0.859043819282298
"780","Congo","COG","14_1_1_2",2008,21.13,0.760546777593907
"781","Congo","COG","14_1_1_2",2009,20.83,0.763947135764967
"782","Congo","COG","14_1_1_2",2010,15.57,0.823566749030898
"783","Congo","COG","14_1_1_2",2011,10.5,0.881032802121823
"784","Congo","COG","14_1_1_2",2012,6.78,0.923197243442976
"785","Congo","COG","14_1_1_2",2013,5.25,0.940539070115386
"786","Congo","COG","14_1_1_2",2014,4.73,0.946433024278557
"787","Congo","COG","14_1_1_2",2015,5.39,0.938952236302224
"788","Congo","COG","14_1_1_2",2016,4.71,0.946659714823295
"789","Congo","COG","14_1_1_2",2017,5.93,0.932831591594315
"790","Congo","COG","14_1_1_2",2018,4.72,0.946546369550926
"791","Congo","COG","14_1_1_2",2019,2.41,0.972729127468093
"792","Cook Islands","COK","14_1_1_2",2000,0.99,0.988824156144447
"793","Cook Islands","COK","14_1_1_2",2001,2.91,0.967061863849659
"794","Cook Islands","COK","14_1_1_2",2002,1.96,0.977829664724684
"795","Cook Islands","COK","14_1_1_2",2003,0.07,0.999251921202367
"796","Cook Islands","COK","14_1_1_2",2004,0.42,0.995284836669463
"797","Cook Islands","COK","14_1_1_2",2005,0.16,0.998231813751048
"798","Cook Islands","COK","14_1_1_2",2006,0.09,0.999025230657629
"799","Cook Islands","COK","14_1_1_2",2007,0.23,0.997438396844468
"800","Cook Islands","COK","14_1_1_2",2008,0.83,0.990637680502346
"801","Cook Islands","COK","14_1_1_2",2009,5.61,0.936458640310113
"802","Cook Islands","COK","14_1_1_2",2010,0.33,0.996304944120781
"803","Cook Islands","COK","14_1_1_2",2011,10.92,0.876272300682339
"804","Cook Islands","COK","14_1_1_2",2012,2.64,0.970122186203613
"805","Cook Islands","COK","14_1_1_2",2013,0.49,0.994491419762882
"806","Cook Islands","COK","14_1_1_2",2014,0.35,0.996078253576043
"807","Cook Islands","COK","14_1_1_2",2015,0.87,0.990184299412871
"808","Cook Islands","COK","14_1_1_2",2016,0.05,0.999478611747104
"809","Cook Islands","COK","14_1_1_2",2017,0.04,0.999591957019473
"810","Cook Islands","COK","14_1_1_2",2018,0.17,0.99811846847868
"811","Cook Islands","COK","14_1_1_2",2019,0.45,0.994944800852356
"812","Costa Rica","CRI","14_1_1_2",2000,6.84,0.922517171808764
"813","Costa Rica","CRI","14_1_1_2",2001,9.19,0.895881032802122
"814","Costa Rica","CRI","14_1_1_2",2002,4.31,0.951193525718042
"815","Costa Rica","CRI","14_1_1_2",2003,1.28,0.985537143245755
"816","Costa Rica","CRI","14_1_1_2",2004,3,0.966041756398341
"817","Costa Rica","CRI","14_1_1_2",2005,1.22,0.986217214879967
"818","Costa Rica","CRI","14_1_1_2",2006,3.07,0.96524833949176
"819","Costa Rica","CRI","14_1_1_2",2007,5.71,0.935325187586426
"820","Costa Rica","CRI","14_1_1_2",2008,1.88,0.978736426903634
"821","Costa Rica","CRI","14_1_1_2",2009,1.85,0.97907646272074
"822","Costa Rica","CRI","14_1_1_2",2010,1.33,0.984970416883912
"823","Costa Rica","CRI","14_1_1_2",2011,11.31,0.87185183505996
"824","Costa Rica","CRI","14_1_1_2",2012,2.22,0.974882687643098
"825","Costa Rica","CRI","14_1_1_2",2013,7.88,0.91072926348242
"826","Costa Rica","CRI","14_1_1_2",2014,0.9,0.989844263595765
"827","Costa Rica","CRI","14_1_1_2",2015,0.37,0.995851563031306
"828","Costa Rica","CRI","14_1_1_2",2016,1.72,0.980549951261533
"829","Costa Rica","CRI","14_1_1_2",2017,1.36,0.984630381066806
"830","Costa Rica","CRI","14_1_1_2",2018,0.63,0.99290458594972
"831","Costa Rica","CRI","14_1_1_2",2019,0.91,0.989730918323397
"832","Cote d'Ivoire","CIV","14_1_1_2",2000,4.01,0.954593883889103
"833","Cote d'Ivoire","CIV","14_1_1_2",2001,1.42,0.983950309432594
"834","Cote d'Ivoire","CIV","14_1_1_2",2002,5.01,0.943259356652234
"835","Cote d'Ivoire","CIV","14_1_1_2",2003,6.07,0.931244757781153
"836","Cote d'Ivoire","CIV","14_1_1_2",2004,5.46,0.938158819395643
"837","Cote d'Ivoire","CIV","14_1_1_2",2005,3.63,0.958901004239113
"838","Cote d'Ivoire","CIV","14_1_1_2",2006,2.22,0.974882687643098
"839","Cote d'Ivoire","CIV","14_1_1_2",2007,1.43,0.983836964160225
"840","Cote d'Ivoire","CIV","14_1_1_2",2008,10.88,0.876725681771813
"841","Cote d'Ivoire","CIV","14_1_1_2",2009,4.21,0.952326978441729
"842","Cote d'Ivoire","CIV","14_1_1_2",2010,0.74,0.991657787953664
"843","Cote d'Ivoire","CIV","14_1_1_2",2011,2.94,0.966721828032553
"844","Cote d'Ivoire","CIV","14_1_1_2",2012,2.07,0.976582866728629
"845","Cote d'Ivoire","CIV","14_1_1_2",2013,1.13,0.987237322331286
"846","Cote d'Ivoire","CIV","14_1_1_2",2014,1.73,0.980436605989164
"847","Cote d'Ivoire","CIV","14_1_1_2",2015,1.07,0.987917393965498
"848","Cote d'Ivoire","CIV","14_1_1_2",2016,2.03,0.977036247818103
"849","Cote d'Ivoire","CIV","14_1_1_2",2017,1.49,0.983156892526013
"850","Cote d'Ivoire","CIV","14_1_1_2",2018,1.48,0.983270237798381
"851","Cote d'Ivoire","CIV","14_1_1_2",2019,4.24,0.951986942624623
"852","Croatia","HRV","14_1_1_2",2000,3.83,0.956634098791739
"853","Croatia","HRV","14_1_1_2",2001,7.36,0.916623217645592
"854","Croatia","HRV","14_1_1_2",2002,1.71,0.980663296533902
"855","Croatia","HRV","14_1_1_2",2003,0.6,0.993244621766826
"856","Croatia","HRV","14_1_1_2",2004,3.75,0.957540860970689
"857","Croatia","HRV","14_1_1_2",2005,1.26,0.985763833790493
"858","Croatia","HRV","14_1_1_2",2006,4.46,0.949493346632512
"859","Croatia","HRV","14_1_1_2",2007,0.89,0.989957608868134
"860","Croatia","HRV","14_1_1_2",2008,5.73,0.935098497041688
"861","Croatia","HRV","14_1_1_2",2009,4.7,0.946773060095663
"862","Croatia","HRV","14_1_1_2",2010,4.01,0.954593883889103
"863","Croatia","HRV","14_1_1_2",2011,2.95,0.966608482760184
"864","Croatia","HRV","14_1_1_2",2012,0.82,0.990751025774715
"865","Croatia","HRV","14_1_1_2",2013,7.67,0.913109514202163
"866","Croatia","HRV","14_1_1_2",2014,1.2,0.986443905424705
"867","Croatia","HRV","14_1_1_2",2015,1.43,0.983836964160225
"868","Croatia","HRV","14_1_1_2",2016,3.18,0.964001541495704
"869","Croatia","HRV","14_1_1_2",2017,0.6,0.993244621766826
"870","Croatia","HRV","14_1_1_2",2018,0.98,0.988937501416816
"871","Croatia","HRV","14_1_1_2",2019,1.32,0.98508376215628
"872","Cuba","CUB","14_1_1_2",2000,0.52,0.994151383945776
"873","Cuba","CUB","14_1_1_2",2001,0.67,0.992451204860245
"874","Cuba","CUB","14_1_1_2",2002,1.7,0.98077664180627
"875","Cuba","CUB","14_1_1_2",2003,0.96,0.989164191961553
"876","Cuba","CUB","14_1_1_2",2004,0.41,0.995398181941831
"877","Cuba","CUB","14_1_1_2",2005,0.21,0.997665087389205
"878","Cuba","CUB","14_1_1_2",2006,0.39,0.995624872486569
"879","Cuba","CUB","14_1_1_2",2007,0.28,0.996871670482624
"880","Cuba","CUB","14_1_1_2",2008,0.33,0.996304944120781
"881","Cuba","CUB","14_1_1_2",2009,0.81,0.990864371047084
"882","Cuba","CUB","14_1_1_2",2010,1.29,0.985423797973387
"883","Cuba","CUB","14_1_1_2",2011,0.33,0.996304944120781
"884","Cuba","CUB","14_1_1_2",2012,2.69,0.96955545984177
"885","Cuba","CUB","14_1_1_2",2013,1.43,0.983836964160225
"886","Cuba","CUB","14_1_1_2",2014,0.57,0.993584657583932
"887","Cuba","CUB","14_1_1_2",2015,0.29,0.996758325210255
"888","Cuba","CUB","14_1_1_2",2016,1.5,0.983043547253644
"889","Cuba","CUB","14_1_1_2",2017,0.87,0.990184299412871
"890","Cuba","CUB","14_1_1_2",2018,2.72,0.969215424024664
"891","Cuba","CUB","14_1_1_2",2019,0.12,0.998685194840523
"892","Curacao","CUW","14_1_1_2",2000,3.56,0.959694421145694
"893","Curacao","CUW","14_1_1_2",2001,1.16,0.98689728651418
"894","Curacao","CUW","14_1_1_2",2002,0.96,0.989164191961553
"895","Curacao","CUW","14_1_1_2",2003,10.27,0.883639743386303
"896","Curacao","CUW","14_1_1_2",2004,2.33,0.973635889647043
"897","Curacao","CUW","14_1_1_2",2005,0.79,0.991091061591821
"898","Curacao","CUW","14_1_1_2",2006,2.69,0.96955545984177
"899","Curacao","CUW","14_1_1_2",2007,0.42,0.995284836669463
"900","Curacao","CUW","14_1_1_2",2008,0.19,0.997891777933942
"901","Curacao","CUW","14_1_1_2",2009,12.32,0.860403962550722
"902","Curacao","CUW","14_1_1_2",2010,5.74,0.93498515176932
"903","Curacao","CUW","14_1_1_2",2011,0.45,0.994944800852356
"904","Curacao","CUW","14_1_1_2",2012,1.63,0.981570058712851
"905","Curacao","CUW","14_1_1_2",2013,0.23,0.997438396844468
"906","Curacao","CUW","14_1_1_2",2014,1.86,0.978963117448371
"907","Curacao","CUW","14_1_1_2",2015,2.43,0.972502436923356
"908","Curacao","CUW","14_1_1_2",2016,1.31,0.985197107428649
"909","Curacao","CUW","14_1_1_2",2017,2.79,0.968422007118083
"910","Curacao","CUW","14_1_1_2",2018,3.18,0.964001541495704
"911","Curacao","CUW","14_1_1_2",2019,1.29,0.985423797973387
"912","Cyprus","CYP","14_1_1_2",2000,0.67,0.992451204860245
"913","Cyprus","CYP","14_1_1_2",2001,0.52,0.994151383945776
"914","Cyprus","CYP","14_1_1_2",2002,0.34,0.996191598848412
"915","Cyprus","CYP","14_1_1_2",2003,0.11,0.998798540112892
"916","Cyprus","CYP","14_1_1_2",2004,0.03,0.999705302291841
"917","Cyprus","CYP","14_1_1_2",2006,0.14,0.998458504295786
"918","Cyprus","CYP","14_1_1_2",2007,3.29,0.962754743499649
"919","Cyprus","CYP","14_1_1_2",2008,0.1,0.998911885385261
"920","Cyprus","CYP","14_1_1_2",2009,0.07,0.999251921202367
"921","Cyprus","CYP","14_1_1_2",2010,0.07,0.999251921202367
"922","Cyprus","CYP","14_1_1_2",2011,0.41,0.995398181941831
"923","Cyprus","CYP","14_1_1_2",2012,0.07,0.999251921202367
"924","Cyprus","CYP","14_1_1_2",2016,0.04,0.999591957019473
"925","Cyprus","CYP","14_1_1_2",2017,0.02,0.99981864756421
"926","Democratic Republic of Congo","COD","14_1_1_2",2000,9.21,0.895654342257384
"927","Democratic Republic of Congo","COD","14_1_1_2",2001,3.92,0.955613991340421
"928","Democratic Republic of Congo","COD","14_1_1_2",2002,14.47,0.836034728991454
"929","Democratic Republic of Congo","COD","14_1_1_2",2003,21.42,0.757259764695215
"930","Democratic Republic of Congo","COD","14_1_1_2",2004,14.36,0.837281526987509
"931","Democratic Republic of Congo","COD","14_1_1_2",2005,14.24,0.838641670255934
"932","Democratic Republic of Congo","COD","14_1_1_2",2006,27.47,0.688685874912157
"933","Democratic Republic of Congo","COD","14_1_1_2",2007,19.67,0.777095187359735
"934","Democratic Republic of Congo","COD","14_1_1_2",2008,26.33,0.701607235962188
"935","Democratic Republic of Congo","COD","14_1_1_2",2009,21.08,0.76111350395575
"936","Democratic Republic of Congo","COD","14_1_1_2",2010,21.57,0.755559585609684
"937","Democratic Republic of Congo","COD","14_1_1_2",2011,11.51,0.869584929612586
"938","Democratic Republic of Congo","COD","14_1_1_2",2012,5.1,0.942239249200916
"939","Democratic Republic of Congo","COD","14_1_1_2",2013,6.86,0.922290481264026
"940","Democratic Republic of Congo","COD","14_1_1_2",2014,11.93,0.864824428173101
"941","Democratic Republic of Congo","COD","14_1_1_2",2015,8.68,0.901661641692925
"942","Democratic Republic of Congo","COD","14_1_1_2",2016,4.96,0.943826083014077
"943","Democratic Republic of Congo","COD","14_1_1_2",2017,7.99,0.909482465486365
"944","Democratic Republic of Congo","COD","14_1_1_2",2018,6.68,0.924330696166663
"945","Democratic Republic of Congo","COD","14_1_1_2",2019,2.31,0.97386258019178
"946","Denmark","DNK","14_1_1_2",2000,8.08,0.908462358035046
"947","Denmark","DNK","14_1_1_2",2001,6.28,0.92886450706141
"948","Denmark","DNK","14_1_1_2",2002,3.97,0.955047264978578
"949","Denmark","DNK","14_1_1_2",2003,1.02,0.988484120327341
"950","Denmark","DNK","14_1_1_2",2004,6.78,0.923197243442976
"951","Denmark","DNK","14_1_1_2",2005,4.96,0.943826083014077
"952","Denmark","DNK","14_1_1_2",2006,5.33,0.939632307936436
"953","Denmark","DNK","14_1_1_2",2007,6.8,0.922970552898239
"954","Denmark","DNK","14_1_1_2",2008,10.19,0.884546505565253
"955","Denmark","DNK","14_1_1_2",2009,4.77,0.945979643189083
"956","Denmark","DNK","14_1_1_2",2010,2.1,0.976242830911523
"957","Denmark","DNK","14_1_1_2",2011,6.41,0.927391018520617
"958","Denmark","DNK","14_1_1_2",2012,2.8,0.968308661845714
"959","Denmark","DNK","14_1_1_2",2013,2.87,0.967515244939134
"960","Denmark","DNK","14_1_1_2",2014,2.84,0.96785528075624
"961","Denmark","DNK","14_1_1_2",2015,6.16,0.930224650329835
"962","Denmark","DNK","14_1_1_2",2016,1.34,0.984857071611543
"963","Denmark","DNK","14_1_1_2",2017,3.37,0.961847981320699
"964","Denmark","DNK","14_1_1_2",2018,2.15,0.975676104549679
"965","Denmark","DNK","14_1_1_2",2019,1.68,0.981003332351008
"966","Djibouti","DJI","14_1_1_2",2000,12.82,0.854736698932288
"967","Djibouti","DJI","14_1_1_2",2001,28.21,0.680298324756874
"968","Djibouti","DJI","14_1_1_2",2002,34.19,0.612517851880398
"969","Djibouti","DJI","14_1_1_2",2003,43.59,0.50597329585383
"970","Djibouti","DJI","14_1_1_2",2004,58.06,0.341962686736336
"971","Djibouti","DJI","14_1_1_2",2005,18.32,0.792396799129508
"972","Djibouti","DJI","14_1_1_2",2006,21.79,0.753065989617573
"973","Djibouti","DJI","14_1_1_2",2007,35.04,0.602883503729059
"974","Djibouti","DJI","14_1_1_2",2008,1.28,0.985537143245755
"975","Djibouti","DJI","14_1_1_2",2009,5.13,0.94189921338381
"976","Djibouti","DJI","14_1_1_2",2010,1.71,0.980663296533902
"977","Djibouti","DJI","14_1_1_2",2011,28.21,0.680298324756874
"978","Djibouti","DJI","14_1_1_2",2014,10.26,0.883753088658672
"979","Djibouti","DJI","14_1_1_2",2019,69.23,0.21535601750051
"980","Dominica","DMA","14_1_1_2",2000,0.7,0.992111169043139
"981","Dominica","DMA","14_1_1_2",2001,10.65,0.879332623036293
"982","Dominica","DMA","14_1_1_2",2002,1.54,0.982590166164169
"983","Dominica","DMA","14_1_1_2",2003,29.95,0.660576247364722
"984","Dominica","DMA","14_1_1_2",2004,11.41,0.870718382336273
"985","Dominica","DMA","14_1_1_2",2005,0.09,0.999025230657629
"986","Dominica","DMA","14_1_1_2",2006,12.1,0.862897558542833
"987","Dominica","DMA","14_1_1_2",2007,22.19,0.748532178722825
"988","Dominica","DMA","14_1_1_2",2008,1.57,0.982250130347063
"989","Dominica","DMA","14_1_1_2",2009,6.26,0.929091197606148
"990","Dominica","DMA","14_1_1_2",2010,26.12,0.70398748668193
"991","Dominica","DMA","14_1_1_2",2011,17.87,0.797497336386099
"992","Dominica","DMA","14_1_1_2",2012,0.51,0.994264729218144
"993","Dominica","DMA","14_1_1_2",2013,6.76,0.923423933987713
"994","Dominica","DMA","14_1_1_2",2014,1.08,0.987804048693129
"995","Dominica","DMA","14_1_1_2",2015,7.67,0.913109514202163
"996","Dominica","DMA","14_1_1_2",2016,23.5,0.733683948042527
"997","Dominica","DMA","14_1_1_2",2017,5.75,0.934871806496951
"998","Dominica","DMA","14_1_1_2",2018,2.65,0.970008840931245
"999","Dominica","DMA","14_1_1_2",2019,1.61,0.981796749257588
"1000","Dominican Republic","DOM","14_1_1_2",2000,2.09,0.976356176183891
"1001","Dominican Republic","DOM","14_1_1_2",2001,0.74,0.991657787953664
"1002","Dominican Republic","DOM","14_1_1_2",2002,0.96,0.989164191961553
"1003","Dominican Republic","DOM","14_1_1_2",2003,0.78,0.99120440686419
"1004","Dominican Republic","DOM","14_1_1_2",2004,1.55,0.982476820891801
"1005","Dominican Republic","DOM","14_1_1_2",2005,0.3,0.996644979937887
"1006","Dominican Republic","DOM","14_1_1_2",2006,3.28,0.962868088772017
"1007","Dominican Republic","DOM","14_1_1_2",2007,0.2,0.997778432661574
"1008","Dominican Republic","DOM","14_1_1_2",2008,0.1,0.998911885385261
"1009","Dominican Republic","DOM","14_1_1_2",2009,10.13,0.885226577199465
"1010","Dominican Republic","DOM","14_1_1_2",2010,0.5,0.994378074490513
"1011","Dominican Republic","DOM","14_1_1_2",2011,0.32,0.996418289393149
"1012","Dominican Republic","DOM","14_1_1_2",2012,0.75,0.991544442681296
"1013","Dominican Republic","DOM","14_1_1_2",2013,0.19,0.997891777933942
"1014","Dominican Republic","DOM","14_1_1_2",2014,0.32,0.996418289393149
"1015","Dominican Republic","DOM","14_1_1_2",2015,0.93,0.989504227778659
"1016","Dominican Republic","DOM","14_1_1_2",2016,0.44,0.995058146124725
"1017","Dominican Republic","DOM","14_1_1_2",2017,1.88,0.978736426903634
"1018","Dominican Republic","DOM","14_1_1_2",2018,1.29,0.985423797973387
"1019","Dominican Republic","DOM","14_1_1_2",2019,0.13,0.998571849568154
"1087","Ecuador","ECU","14_1_1_2",2000,10,0.886700065740258
"1088","Ecuador","ECU","14_1_1_2",2001,8.15,0.907668941128466
"1089","Ecuador","ECU","14_1_1_2",2002,9.01,0.897921247704758
"1090","Ecuador","ECU","14_1_1_2",2003,6.92,0.921610409629814
"1091","Ecuador","ECU","14_1_1_2",2004,7.71,0.912656133112688
"1092","Ecuador","ECU","14_1_1_2",2005,4.53,0.948699929725931
"1093","Ecuador","ECU","14_1_1_2",2006,7.47,0.915376419649536
"1094","Ecuador","ECU","14_1_1_2",2007,7.46,0.915489764921905
"1095","Ecuador","ECU","14_1_1_2",2008,3.04,0.965588375308866
"1096","Ecuador","ECU","14_1_1_2",2009,4.44,0.949720037177249
"1097","Ecuador","ECU","14_1_1_2",2010,4.75,0.94620633373382
"1098","Ecuador","ECU","14_1_1_2",2011,7.51,0.914923038560062
"1099","Ecuador","ECU","14_1_1_2",2012,6.25,0.929204542878517
"1100","Ecuador","ECU","14_1_1_2",2013,7.92,0.910275882392945
"1101","Ecuador","ECU","14_1_1_2",2014,5.86,0.933625008500895
"1102","Ecuador","ECU","14_1_1_2",2015,6.52,0.926144220524562
"1103","Ecuador","ECU","14_1_1_2",2016,7.51,0.914923038560062
"1104","Ecuador","ECU","14_1_1_2",2017,4.33,0.950966835173305
"1105","Ecuador","ECU","14_1_1_2",2018,6.23,0.929431233423254
"1106","Ecuador","ECU","14_1_1_2",2019,3.75,0.957540860970689
"1107","Egypt","EGY","14_1_1_2",2000,0.57,0.993584657583932
"1108","Egypt","EGY","14_1_1_2",2001,0.49,0.994491419762882
"1109","Egypt","EGY","14_1_1_2",2002,0.91,0.989730918323397
"1110","Egypt","EGY","14_1_1_2",2003,1.02,0.988484120327341
"1111","Egypt","EGY","14_1_1_2",2004,0.35,0.996078253576043
"1112","Egypt","EGY","14_1_1_2",2005,0.22,0.997551742116836
"1113","Egypt","EGY","14_1_1_2",2006,0.17,0.99811846847868
"1114","Egypt","EGY","14_1_1_2",2007,0.5,0.994378074490513
"1115","Egypt","EGY","14_1_1_2",2008,0.19,0.997891777933942
"1116","Egypt","EGY","14_1_1_2",2009,0.08,0.999138575929998
"1117","Egypt","EGY","14_1_1_2",2010,1.45,0.983610273615487
"1118","Egypt","EGY","14_1_1_2",2011,0.24,0.997325051572099
"1119","Egypt","EGY","14_1_1_2",2012,0.62,0.993017931222089
"1120","Egypt","EGY","14_1_1_2",2013,0.42,0.995284836669463
"1121","Egypt","EGY","14_1_1_2",2014,0.12,0.998685194840523
"1122","Egypt","EGY","14_1_1_2",2015,0.67,0.992451204860245
"1123","Egypt","EGY","14_1_1_2",2016,0.26,0.997098361027362
"1124","Egypt","EGY","14_1_1_2",2017,0.11,0.998798540112892
"1125","Egypt","EGY","14_1_1_2",2018,0.32,0.996418289393149
"1126","Egypt","EGY","14_1_1_2",2019,0.19,0.997891777933942
"1127","El Salvador","SLV","14_1_1_2",2000,19.9,0.774488246095255
"1128","El Salvador","SLV","14_1_1_2",2001,19.74,0.776301770453154
"1129","El Salvador","SLV","14_1_1_2",2002,13.21,0.850316233309909
"1130","El Salvador","SLV","14_1_1_2",2003,3.47,0.960714528597012
"1131","El Salvador","SLV","14_1_1_2",2004,10.23,0.884093124475778
"1132","El Salvador","SLV","14_1_1_2",2005,1.36,0.984630381066806
"1133","El Salvador","SLV","14_1_1_2",2006,5.07,0.942579285018022
"1134","El Salvador","SLV","14_1_1_2",2007,6.1,0.930904721964047
"1135","El Salvador","SLV","14_1_1_2",2008,2.18,0.975336068732573
"1136","El Salvador","SLV","14_1_1_2",2009,4.25,0.951873597352254
"1137","El Salvador","SLV","14_1_1_2",2010,1.07,0.987917393965498
"1138","El Salvador","SLV","14_1_1_2",2011,16.82,0.809398589984812
"1139","El Salvador","SLV","14_1_1_2",2012,9.14,0.896447759163965
"1140","El Salvador","SLV","14_1_1_2",2013,25.05,0.71611543082538
"1141","El Salvador","SLV","14_1_1_2",2014,2.43,0.972502436923356
"1142","El Salvador","SLV","14_1_1_2",2015,0.33,0.996304944120781
"1143","El Salvador","SLV","14_1_1_2",2016,0.16,0.998231813751048
"1144","El Salvador","SLV","14_1_1_2",2017,1.75,0.980209915444427
"1145","El Salvador","SLV","14_1_1_2",2018,0.43,0.995171491397094
"1146","Equatorial Guinea","GNQ","14_1_1_2",2000,3.22,0.963548160406229
"1147","Equatorial Guinea","GNQ","14_1_1_2",2001,2.93,0.966835173304921
"1148","Equatorial Guinea","GNQ","14_1_1_2",2002,3.13,0.964568267857548
"1149","Equatorial Guinea","GNQ","14_1_1_2",2003,4.5,0.949039965543037
"1150","Equatorial Guinea","GNQ","14_1_1_2",2004,7.87,0.910842608754789
"1151","Equatorial Guinea","GNQ","14_1_1_2",2005,13.38,0.848389363679641
"1152","Equatorial Guinea","GNQ","14_1_1_2",2006,8.61,0.902455058599506
"1153","Equatorial Guinea","GNQ","14_1_1_2",2007,5.98,0.932264865232471
"1154","Equatorial Guinea","GNQ","14_1_1_2",2008,6.35,0.92807109015483
"1155","Equatorial Guinea","GNQ","14_1_1_2",2009,9.4,0.893500782082379
"1156","Equatorial Guinea","GNQ","14_1_1_2",2010,7.51,0.914923038560062
"1157","Equatorial Guinea","GNQ","14_1_1_2",2011,4.37,0.95051345408383
"1158","Equatorial Guinea","GNQ","14_1_1_2",2012,2.5,0.971709020016775
"1159","Equatorial Guinea","GNQ","14_1_1_2",2013,3.13,0.964568267857548
"1160","Equatorial Guinea","GNQ","14_1_1_2",2014,3.37,0.961847981320699
"1161","Equatorial Guinea","GNQ","14_1_1_2",2015,2.02,0.977149593090472
"1162","Equatorial Guinea","GNQ","14_1_1_2",2016,0.88,0.990070954140503
"1163","Equatorial Guinea","GNQ","14_1_1_2",2017,2.15,0.975676104549679
"1164","Equatorial Guinea","GNQ","14_1_1_2",2018,1.4,0.984176999977331
"1165","Equatorial Guinea","GNQ","14_1_1_2",2019,1.67,0.981116677623376
"1166","Eritrea","ERI","14_1_1_2",2000,2.73,0.969102078752295
"1167","Eritrea","ERI","14_1_1_2",2001,0.95,0.989277537233922
"1168","Eritrea","ERI","14_1_1_2",2002,3.24,0.963321469861492
"1169","Eritrea","ERI","14_1_1_2",2003,11.38,0.871058418153379
"1170","Eritrea","ERI","14_1_1_2",2004,11.66,0.867884750527055
"1171","Eritrea","ERI","14_1_1_2",2005,8.15,0.907668941128466
"1172","Eritrea","ERI","14_1_1_2",2006,7.34,0.916849908190329
"1173","Eritrea","ERI","14_1_1_2",2007,2.74,0.968988733479927
"1174","Eritrea","ERI","14_1_1_2",2008,7.69,0.912882823657425
"1175","Eritrea","ERI","14_1_1_2",2009,6.27,0.928977852333779
"1176","Eritrea","ERI","14_1_1_2",2010,3,0.966041756398341
"1177","Eritrea","ERI","14_1_1_2",2011,3.52,0.960147802235169
"1178","Eritrea","ERI","14_1_1_2",2012,4.39,0.950286763539093
"1179","Eritrea","ERI","14_1_1_2",2013,2.6,0.970575567293088
"1180","Eritrea","ERI","14_1_1_2",2014,3.29,0.962754743499649
"1181","Eritrea","ERI","14_1_1_2",2015,5.06,0.942692630290391
